scheduler,id,arrival,burst,start,exit,waiting,turnaround,response
MLFQ,30,189,28,240,407,190,218,51
MLFQ,315,190,67,197,619,362,429,7
MLFQ,203,197,59,204,553,297,356,7
MLFQ,195,202,96,258,1260,962,1058,56
MLFQ,121,206,44,216,476,226,270,10
MLFQ,290,225,56,276,674,393,449,51
MLFQ,235,262,4,324,349,83,87,62
MLFQ,309,301,16,345,456,139,155,44
MLFQ,97,391,19,410,545,135,154,19
MLFQ,486,412,23,443,609,174,197,31
MLFQ,477,417,11,446,517,89,100,29
MLFQ,7,466,12,526,592,114,126,60
MLFQ,116,502,56,523,1254,696,752,21
MLFQ,410,512,6,571,595,77,83,59
MLFQ,346,537,26,604,837,274,300,67
MLFQ,413,559,64,601,1907,1284,1348,42
MLFQ,326,569,5,609,636,62,67,40
MLFQ,367,574,28,612,880,278,306,38
MLFQ,419,580,33,615,931,318,351,35
MLFQ,310,606,8,669,733,119,127,63
MLFQ,392,635,44,689,1531,852,896,54
MLFQ,212,659,55,692,2055,1341,1396,33
MLFQ,165,663,28,686,1052,361,389,23
MLFQ,180,698,46,748,1787,1043,1089,50
MLFQ,312,699,4,772,808,105,109,73
MLFQ,489,728,2,778,780,50,52,50
MLFQ,12,769,99,843,9636,8768,8867,74
MLFQ,52,775,14,852,1063,274,288,77
MLFQ,338,784,46,817,2113,1283,1329,33
MLFQ,482,825,6,864,916,85,91,39
MLFQ,397,830,25,873,1460,605,630,43
MLFQ,453,851,66,892,3992,3075,3141,41
MLFQ,364,853,86,898,7416,6477,6563,45
MLFQ,182,854,6,949,1006,146,152,95
MLFQ,2,860,24,907,1450,566,590,47
MLFQ,128,863,80,934,6669,5726,5806,71
MLFQ,383,876,64,961,4640,3700,3764,85
MLFQ,77,878,38,964,2217,1301,1339,86
MLFQ,266,956,64,1033,5063,4043,4107,77
MLFQ,316,980,96,1045,12603,11527,11623,65
MLFQ,67,995,13,1055,1384,376,389,60
MLFQ,70,1016,9,1120,1296,271,280,104
MLFQ,59,1021,18,1123,1588,549,567,102
MLFQ,114,1028,63,1087,5062,3971,4034,59
MLFQ,283,1045,30,1138,2161,1086,1116,93
MLFQ,141,1059,31,1141,2344,1254,1285,82
MLFQ,306,1060,80,1144,9288,8148,8228,84
MLFQ,466,1066,84,1135,9965,8815,8899,69
MLFQ,304,1069,23,1132,1819,727,750,63
MLFQ,409,1081,41,1201,3095,1973,2014,120
MLFQ,496,1122,73,1231,8526,7331,7404,109
MLFQ,368,1148,87,1234,12320,11085,11172,86
MLFQ,404,1150,34,1237,2779,1595,1629,87
MLFQ,248,1154,50,1290,4344,3140,3190,136
MLFQ,18,1184,86,1275,12647,11377,11463,91
MLFQ,319,1184,93,1326,14994,13717,13810,142
MLFQ,276,1218,63,1314,6246,4965,5028,96
MLFQ,36,1267,69,1365,7961,6625,6694,98
MLFQ,174,1291,33,1405,2884,1560,1593,114
MLFQ,155,1306,24,1408,2307,977,1001,102
MLFQ,337,1409,90,1508,15555,14056,14146,99
MLFQ,126,1484,47,1621,5385,3854,3901,137
MLFQ,168,1495,100,1636,19496,17901,18001,141
MLFQ,37,1528,99,1627,18753,17126,17225,99
MLFQ,498,1571,9,1696,1958,378,387,125
MLFQ,55,1585,35,1687,4032,2412,2447,102
MLFQ,178,1636,29,1741,3568,1903,1932,105
MLFQ,253,1648,94,1805,19102,17360,17454,157
MLFQ,151,1663,96,1822,19175,17416,17512,159
MLFQ,408,1664,42,1774,5107,3401,3443,110
MLFQ,138,1678,49,1837,6844,5117,5166,159
MLFQ,424,1679,70,1840,12918,11169,11239,161
MLFQ,11,1685,89,1843,17974,16200,16289,158
MLFQ,333,1686,70,1796,12711,10955,11025,110
MLFQ,454,1687,79,1799,15437,13671,13750,112
MLFQ,285,1693,81,1846,15703,13929,14010,153
MLFQ,393,1693,25,1849,3486,1768,1793,156
MLFQ,189,1707,56,1852,8397,6634,6690,145
MLFQ,220,1734,53,1894,7928,6141,6194,160
MLFQ,134,1757,20,1937,3103,1326,1346,180
MLFQ,229,1802,78,1982,15587,13707,13785,180
MLFQ,323,1816,51,2000,7639,5772,5823,184
MLFQ,348,1841,86,2009,18036,16109,16195,168
MLFQ,221,1843,23,2012,3521,1655,1678,169
MLFQ,172,1853,17,2030,2994,1124,1141,177
MLFQ,328,1895,92,2051,19525,17538,17630,156
MLFQ,34,1899,83,2097,17761,15779,15862,198
MLFQ,205,1930,49,2116,8165,6186,6235,186
MLFQ,406,1931,40,2109,6174,4203,4243,178
MLFQ,224,1959,74,2119,15469,13436,13510,160
MLFQ,217,1986,95,2191,20535,18454,18549,205
MLFQ,166,1998,92,2206,20077,17987,18079,208
MLFQ,91,2027,61,2209,12468,10380,10441,182
MLFQ,26,2047,19,2259,3689,1623,1642,212
MLFQ,239,2049,34,2265,5614,3531,3565,216
MLFQ,86,2062,4,2280,2462,396,400,218
MLFQ,473,2082,14,2298,3149,1053,1067,216
MLFQ,430,2141,94,2322,20843,18608,18702,181
MLFQ,261,2200,14,2377,3286,1072,1086,177
MLFQ,303,2205,75,2425,16945,14665,14740,220
MLFQ,247,2255,3,2462,2465,207,210,207
MLFQ,307,2327,95,2543,21456,19034,19129,216
MLFQ,199,2327,26,2546,4962,2609,2635,219
MLFQ,355,2368,26,2594,5077,2683,2709,226
MLFQ,227,2385,17,2615,3983,1581,1598,230
MLFQ,456,2427,8,2639,3114,679,687,212
MLFQ,14,2433,17,2624,4003,1553,1570,191
MLFQ,106,2454,72,2690,17136,14610,14682,236
MLFQ,432,2479,24,2717,4882,2379,2403,238
MLFQ,443,2489,84,2726,19925,17352,17436,237
MLFQ,375,2491,56,2729,13151,10604,10660,238
MLFQ,493,2504,84,2732,19934,17346,17430,228
MLFQ,210,2511,1,2735,2736,224,225,224
MLFQ,258,2557,23,2766,4984,2404,2427,209
MLFQ,24,2558,12,2809,3640,1070,1082,251
MLFQ,89,2568,31,2821,6667,4068,4099,253
MLFQ,45,2612,16,2869,4381,1753,1769,257
MLFQ,147,2693,57,2956,14084,11334,11391,263
MLFQ,92,2695,54,2962,13193,10444,10498,267
MLFQ,108,2731,39,2950,8466,5696,5735,219
MLFQ,329,2733,42,3003,9491,6716,6758,270
MLFQ,31,2734,78,2983,19408,16596,16674,249
MLFQ,460,2738,44,3006,10455,7673,7717,268
MLFQ,427,2744,75,3009,18882,16063,16138,265
MLFQ,27,2747,76,2997,19431,16608,16684,250
MLFQ,495,2786,63,3051,16119,13270,13333,265
MLFQ,129,2790,85,3081,21192,18317,18402,291
MLFQ,345,2806,73,3045,18945,16066,16139,239
MLFQ,213,2811,6,3078,3359,542,548,267
MLFQ,403,2838,86,3103,21212,18288,18374,265
MLFQ,448,2839,6,3106,3389,544,550,267
MLFQ,440,2849,95,3109,22386,19442,19537,260
MLFQ,265,2869,38,3144,9036,6129,6167,275
MLFQ,219,2911,3,3191,3194,280,283,280
MLFQ,201,2931,89,3194,21809,18789,18878,263
MLFQ,352,2950,48,3257,12335,9337,9385,307
MLFQ,262,2961,66,3224,17347,14320,14386,263
MLFQ,494,2967,65,3278,17494,14462,14527,311
MLFQ,317,2975,67,3286,18226,15184,15251,311
MLFQ,223,2976,37,3289,9549,6536,6573,313
MLFQ,32,3005,95,3272,22599,19499,19594,267
MLFQ,334,3009,1,3292,3293,283,284,283
MLFQ,378,3051,23,3371,6116,3042,3065,320
MLFQ,58,3073,75,3374,19658,16510,16585,301
MLFQ,101,3099,13,3422,4780,1668,1681,323
MLFQ,104,3104,20,3431,5680,2556,2576,327
MLFQ,242,3108,72,3434,19162,15982,16054,326
MLFQ,376,3124,7,3428,4063,932,939,304
MLFQ,422,3147,21,3467,5737,2569,2590,320
MLFQ,54,3152,5,3470,3782,625,630,318
MLFQ,144,3157,3,3446,3449,289,292,289
MLFQ,245,3170,34,3473,9109,5905,5939,303
MLFQ,311,3170,4,3476,3786,612,616,306
MLFQ,139,3242,14,3554,4973,1717,1731,312
MLFQ,481,3267,33,3568,8601,5301,5334,301
MLFQ,169,3304,64,3604,18239,14871,14935,300
MLFQ,320,3327,32,3631,8781,5422,5454,304
MLFQ,416,3343,56,3667,16183,12784,12840,324
MLFQ,289,3354,10,3682,4725,1361,1371,328
MLFQ,471,3373,1,3722,3723,349,350,349
MLFQ,20,3385,59,3726,17052,13608,13667,341
MLFQ,321,3394,50,3719,14613,11169,11219,325
MLFQ,308,3420,75,3771,20339,16844,16919,351
MLFQ,286,3436,5,3786,4116,675,680,350
MLFQ,305,3444,55,3798,16513,13014,13069,354
MLFQ,282,3446,79,3801,21393,17868,17947,355
MLFQ,425,3506,4,3840,4171,661,665,334
MLFQ,194,3510,18,3846,5871,2343,2361,336
MLFQ,38,3556,12,3876,4976,1408,1420,320
MLFQ,99,3561,67,3903,19480,15852,15919,342
MLFQ,175,3581,84,3906,21907,18242,18326,325
MLFQ,148,3627,75,3986,20721,17019,17094,359
MLFQ,414,3672,98,3998,23501,19731,19829,326
MLFQ,179,3696,13,4063,5675,1966,1979,367
MLFQ,164,3748,50,4075,15552,11754,11804,327
MLFQ,170,3763,27,4093,8255,4465,4492,330
MLFQ,366,3769,90,4140,22851,18992,19082,371
MLFQ,113,3840,62,4213,18800,14898,14960,373
MLFQ,60,3843,76,4171,21428,17509,17585,328
MLFQ,374,3854,59,4234,18186,14273,14332,380
MLFQ,330,3863,61,4246,18870,14946,15007,383
MLFQ,39,3890,25,4225,8602,4687,4712,335
MLFQ,465,3913,19,4303,7264,3332,3351,390
MLFQ,56,3943,87,4288,22635,18605,18692,345
MLFQ,480,3974,3,4333,4336,359,362,359
MLFQ,273,3987,79,4377,22055,17989,18068,390
MLFQ,458,4000,51,4365,16246,12195,12246,365
MLFQ,332,4014,21,4381,7411,3376,3397,367
MLFQ,234,4061,77,4414,21714,17576,17653,353
MLFQ,417,4070,59,4468,18575,14446,14505,398
MLFQ,497,4079,17,4453,6864,2768,2785,374
MLFQ,469,4107,12,4507,5815,1696,1708,400
MLFQ,386,4142,74,4498,21413,17197,17271,356
MLFQ,365,4146,14,4504,6371,2211,2225,358
MLFQ,256,4199,17,4594,7129,2913,2930,395
MLFQ,196,4218,49,4591,16688,12421,12470,373
MLFQ,423,4249,70,4658,21119,16800,16870,409
MLFQ,209,4282,99,4682,23859,19478,19577,400
MLFQ,66,4297,46,4679,16074,11731,11777,382
MLFQ,468,4380,20,4761,8158,3758,3778,381
MLFQ,198,4389,85,4758,23029,18555,18640,369
MLFQ,163,4413,60,4828,19193,14720,14780,415
MLFQ,8,4426,55,4843,18573,14092,14147,417
MLFQ,264,4433,51,4852,17221,12737,12788,419
MLFQ,437,4452,40,4849,14820,10328,10368,397
MLFQ,391,4465,90,4855,23361,18806,18896,390
MLFQ,120,4488,58,4924,19360,14814,14872,436
MLFQ,270,4493,98,4933,23979,19388,19486,440
MLFQ,358,4495,8,4936,5868,1365,1373,441
MLFQ,277,4496,98,4906,23971,19377,19475,410
MLFQ,249,4499,12,4912,6392,1881,1893,413
MLFQ,241,4548,95,4954,23820,19177,19272,406
MLFQ,19,4555,13,4999,7137,2569,2582,444
MLFQ,279,4555,38,5002,14217,9624,9662,447
MLFQ,447,4611,79,5041,22609,17919,17998,430
MLFQ,140,4636,15,5066,7236,2585,2600,430
MLFQ,298,4642,6,5098,5547,899,905,456
MLFQ,33,4658,52,5089,18297,13587,13639,431
MLFQ,278,4735,52,5152,18443,13656,13708,417
MLFQ,228,4736,85,5203,23310,18489,18574,467
MLFQ,181,4737,35,5155,13688,8916,8951,418
MLFQ,395,4752,13,5221,7477,2712,2725,469
MLFQ,373,4777,14,5200,7455,2664,2678,423
MLFQ,354,4780,81,5224,22773,17912,17993,444
MLFQ,80,4859,65,5311,20939,16015,16080,452
MLFQ,382,4869,15,5308,7645,2761,2776,439
MLFQ,79,4887,8,5365,6412,1517,1525,478
MLFQ,291,4893,17,5377,8516,3606,3623,484
MLFQ,272,4911,30,5371,12254,7313,7343,460
MLFQ,193,4931,65,5397,21006,16010,16075,466
MLFQ,263,4973,75,5451,22265,17217,17292,478
MLFQ,16,5051,84,5535,23206,18071,18155,484
MLFQ,459,5052,45,5538,16864,11767,11812,486
MLFQ,111,5056,77,5496,22617,17484,17561,440
MLFQ,499,5073,75,5514,22306,17158,17233,441
MLFQ,313,5088,56,5562,19625,14481,14537,474
MLFQ,500,5104,15,5568,8045,2926,2941,464
MLFQ,132,5116,99,5565,24180,18965,19064,449
MLFQ,122,5134,45,5586,16972,11793,11838,452
MLFQ,188,5172,10,5653,7435,2253,2263,481
MLFQ,398,5177,68,5656,21685,16440,16508,479
MLFQ,429,5188,62,5659,20804,15554,15616,471
MLFQ,4,5191,62,5662,20818,15565,15627,471
MLFQ,380,5222,38,5707,15557,10297,10335,485
MLFQ,171,5232,63,5743,20858,15563,15626,511
MLFQ,412,5237,26,5755,12046,6783,6809,518
MLFQ,187,5249,66,5737,21317,16002,16068,488
MLFQ,94,5258,91,5752,23925,18576,18667,494
MLFQ,85,5276,45,5758,17209,11888,11933,482
MLFQ,15,5311,62,5836,20975,15602,15664,525
MLFQ,381,5315,99,5797,24237,18823,18922,482
MLFQ,462,5387,70,5916,22235,16778,16848,529
MLFQ,3,5390,23,5922,11390,5977,6000,532
MLFQ,41,5393,85,5898,23632,18154,18239,505
MLFQ,240,5423,92,5934,23996,18481,18573,511
MLFQ,327,5442,82,5937,23423,17899,17981,495
MLFQ,150,5450,74,5949,22601,17077,17151,499
MLFQ,90,5463,19,5985,10492,5010,5029,522
MLFQ,49,5486,42,6027,16846,11318,11360,541
MLFQ,162,5530,58,6039,20652,15064,15122,509
MLFQ,233,5534,45,6090,17688,12109,12154,556
MLFQ,192,5535,33,6093,14497,8929,8962,558
MLFQ,464,5536,68,6102,22012,16408,16476,566
MLFQ,254,5539,94,6051,24156,18523,18617,512
MLFQ,161,5575,8,6087,7326,1743,1751,512
MLFQ,9,5578,13,6099,8878,3287,3300,521
MLFQ,259,5592,79,6131,23269,17598,17677,539
MLFQ,153,5592,72,6116,22381,16717,16789,524
MLFQ,343,5596,45,6137,17738,12097,12142,541
MLFQ,294,5600,84,6134,23510,17826,17910,534
MLFQ,95,5618,74,6195,22761,17069,17143,577
MLFQ,351,5625,63,6204,21287,15599,15662,579
MLFQ,64,5675,17,6222,9944,4252,4269,547
MLFQ,377,5691,3,6231,6234,540,543,540
MLFQ,268,5699,38,6282,16398,10661,10699,583
MLFQ,470,5726,47,6309,18622,12849,12896,583
MLFQ,461,5732,5,6312,6923,1186,1191,580
MLFQ,5,5734,96,6315,24223,18393,18489,581
MLFQ,484,5745,10,6318,8359,2604,2614,573
MLFQ,225,5759,74,6321,22827,16994,17068,562
MLFQ,190,5791,30,6348,14024,8203,8233,557
MLFQ,344,5801,27,6380,13154,7326,7353,579
MLFQ,324,5854,19,6463,11349,5476,5495,609
MLFQ,184,5855,69,6430,22216,16292,16361,575
MLFQ,157,5864,8,6448,7770,1898,1906,584
MLFQ,450,5878,51,6436,19384,13455,13506,558
MLFQ,438,5881,36,6442,15854,9937,9973,561
MLFQ,98,5892,39,6457,16654,10723,10762,565
MLFQ,288,5895,4,6499,7130,1231,1235,604
MLFQ,145,5915,16,6505,10399,4468,4484,590
MLFQ,363,5919,56,6502,20558,14583,14639,583
MLFQ,402,5949,100,6550,24438,18389,18489,601
MLFQ,123,5977,32,6597,15209,9200,9232,620
MLFQ,347,5986,47,6600,18929,12896,12943,614
MLFQ,492,5988,2,6571,6573,583,585,583
MLFQ,360,6002,52,6588,20090,14036,14088,586
MLFQ,275,6015,51,6654,19570,13504,13555,639
MLFQ,133,6019,19,6615,11567,5529,5548,596
MLFQ,318,6102,27,6717,13638,7509,7536,615
MLFQ,100,6184,45,6828,18527,12298,12343,644
MLFQ,251,6197,54,6795,20304,14053,14107,598
MLFQ,48,6235,53,6847,20330,14042,14095,612
MLFQ,6,6265,37,6885,17167,10865,10902,620
MLFQ,102,6278,92,6929,24231,17861,17953,651
MLFQ,236,6287,62,6915,21765,15416,15478,628
MLFQ,206,6287,77,6941,23363,16999,17076,654
MLFQ,369,6293,78,6894,23325,16954,17032,601
MLFQ,250,6295,65,6947,22176,15816,15881,652
MLFQ,452,6303,57,6906,20889,14529,14586,603
MLFQ,81,6331,86,6950,23957,17540,17626,619
MLFQ,136,6374,18,6992,11219,4827,4845,618
MLFQ,21,6396,19,7031,12251,5836,5855,635
MLFQ,17,6420,89,7082,24133,17624,17713,662
MLFQ,72,6439,27,7103,14198,7732,7759,664
MLFQ,370,6457,88,7121,24134,17589,17677,664
MLFQ,433,6484,55,7124,21043,14504,14559,640
MLFQ,186,6528,25,7155,14251,7698,7723,627
MLFQ,215,6546,81,7203,23653,17026,17107,657
MLFQ,173,6585,73,7260,23203,16545,16618,675
MLFQ,361,6614,79,7291,23674,16981,17060,677
MLFQ,232,6616,51,7248,20120,13453,13504,632
MLFQ,431,6617,95,7294,24369,17657,17752,677
MLFQ,356,6655,36,7297,16897,10206,10242,642
MLFQ,439,6665,24,7348,13623,6934,6958,683
MLFQ,142,6668,1,7329,7330,661,662,661
MLFQ,226,6694,83,7381,23898,17121,17204,687
MLFQ,325,6709,21,7384,12747,6017,6038,675
MLFQ,96,6736,90,7387,24195,17369,17459,651
MLFQ,475,6748,38,7441,17808,11022,11060,693
MLFQ,156,6776,28,7470,15529,8725,8753,694
MLFQ,390,6799,86,7473,24074,17189,17275,674
MLFQ,455,6833,75,7528,23322,16414,16489,695
MLFQ,74,6863,5,7558,8319,1451,1456,695
MLFQ,63,6873,58,7549,21739,14808,14866,676
MLFQ,137,6892,47,7561,19821,12882,12929,669
MLFQ,284,6893,51,7564,20375,13431,13482,671
MLFQ,442,6905,66,7573,22494,15523,15589,668
MLFQ,117,6910,33,7621,16512,9569,9602,711
MLFQ,119,6938,6,7630,8406,1462,1468,692
MLFQ,269,6944,50,7639,20440,13446,13496,695
MLFQ,13,6949,30,7657,15748,8769,8799,708
MLFQ,387,6966,39,7660,18016,11011,11050,694
MLFQ,350,6971,94,7663,24422,17357,17451,692
MLFQ,420,7004,53,7714,20983,13926,13979,710
MLFQ,292,7022,74,7708,23389,16293,16367,686
MLFQ,385,7027,28,7756,15845,8790,8818,729
MLFQ,125,7035,61,7729,22210,15114,15175,694
MLFQ,46,7041,57,7759,21451,14353,14410,718
MLFQ,388,7079,57,7803,21471,14335,14392,724
MLFQ,214,7098,92,7845,24358,17168,17260,747
MLFQ,50,7099,58,7800,21866,14709,14767,701
MLFQ,204,7125,27,7848,15099,7947,7974,723
MLFQ,243,7158,39,7866,18189,10992,11031,708
MLFQ,490,7164,13,7917,11496,4319,4332,753
MLFQ,342,7206,90,7940,24274,16978,17068,734
MLFQ,84,7208,89,7937,24271,16974,17063,729
MLFQ,105,7215,92,7943,24367,17060,17152,728
MLFQ,426,7253,94,8015,24439,17092,17186,762
MLFQ,1,7270,96,8027,24442,17076,17172,757
MLFQ,177,7280,92,8030,24380,17008,17100,750
MLFQ,301,7339,77,8087,23715,16299,16376,748
MLFQ,341,7343,78,8069,23710,16289,16367,726
MLFQ,115,7385,25,8117,15421,8011,8036,732
MLFQ,441,7390,6,8123,8950,1554,1560,733
MLFQ,185,7392,47,8171,20271,12832,12879,779
MLFQ,154,7392,76,8129,23731,16263,16339,737
MLFQ,244,7400,26,8158,15458,8032,8058,758
MLFQ,415,7404,59,8186,22093,14630,14689,782
MLFQ,130,7408,75,8147,23528,16045,16120,739
MLFQ,435,7421,3,8204,8207,783,786,783
MLFQ,331,7455,22,8210,14680,7203,7225,755
MLFQ,371,7509,2,8255,8257,746,748,746
MLFQ,44,7513,23,8302,14775,7239,7262,789
MLFQ,159,7526,36,8299,17900,10338,10374,773
MLFQ,487,7543,10,8290,11024,3471,3481,747
MLFQ,176,7554,77,8311,23752,16121,16198,757
MLFQ,57,7555,93,8359,24421,16773,16866,804
MLFQ,405,7560,8,8368,10125,2557,2565,808
MLFQ,340,7560,49,8319,20871,13262,13311,759
MLFQ,135,7574,57,8386,21801,14170,14227,812
MLFQ,488,7587,44,8349,19844,12213,12257,762
MLFQ,68,7629,40,8400,19296,11627,11667,771
MLFQ,483,7668,50,8457,20967,13249,13299,789
MLFQ,299,7679,53,8484,21427,13695,13748,805
MLFQ,297,7683,34,8475,18058,10341,10375,792
MLFQ,124,7721,45,8541,19982,12216,12261,820
MLFQ,467,7723,97,8499,24521,16701,16798,776
MLFQ,35,7734,16,8553,13254,5504,5520,819
MLFQ,202,7777,86,8559,24257,16394,16480,782
MLFQ,411,7805,52,8589,21472,13615,13667,784
MLFQ,335,7806,5,8611,9461,1650,1655,805
MLFQ,25,7849,61,8662,22602,14692,14753,813
MLFQ,127,7858,21,8647,14247,6368,6389,789
MLFQ,71,7869,50,8665,21070,13151,13201,796
MLFQ,73,7892,66,8728,22923,14965,15031,836
MLFQ,75,7916,29,8749,16819,8874,8903,833
MLFQ,389,7987,17,8832,13542,5538,5555,845
MLFQ,61,7989,9,8838,10675,2677,2686,849
MLFQ,353,7992,61,8811,22660,14607,14668,819
MLFQ,167,7994,41,8841,19614,11579,11620,847
MLFQ,295,7996,88,8844,24381,16297,16385,848
MLFQ,463,8002,26,8847,16151,8123,8149,845
MLFQ,200,8004,63,8826,22669,14602,14665,822
MLFQ,88,8006,70,8850,23487,15411,15481,844
MLFQ,281,8050,88,8887,24385,16247,16335,837
MLFQ,339,8096,34,8914,18412,10282,10316,818
MLFQ,112,8110,92,8935,24456,16254,16346,825
MLFQ,231,8120,1,8965,8966,845,846,845
MLFQ,421,8130,22,8978,15453,7301,7323,848
MLFQ,109,8154,1,9026,9027,872,873,872
MLFQ,230,8155,73,9002,23738,15510,15583,847
MLFQ,183,8164,82,9014,24202,15956,16038,850
MLFQ,357,8173,1,9027,9028,854,855,854
MLFQ,300,8208,66,9060,23057,14783,14849,852
MLFQ,53,8226,95,9096,24505,16184,16279,870
MLFQ,478,8306,100,9154,24555,16149,16249,848
MLFQ,401,8308,18,9184,13949,5623,5641,876
MLFQ,396,8311,84,9160,24214,15819,15903,849
MLFQ,322,8319,61,9193,22810,14430,14491,874
MLFQ,10,8322,23,9175,15658,7313,7336,853
MLFQ,218,8338,5,9196,10105,1762,1767,858
MLFQ,267,8352,98,9199,24544,16094,16192,847
MLFQ,103,8392,58,9274,22540,14090,14148,882
MLFQ,43,8433,53,9280,21823,13337,13390,847
MLFQ,257,8445,47,9291,20965,12473,12520,846
MLFQ,449,8527,94,9372,24522,15901,15995,845
MLFQ,76,8529,37,9417,19415,10849,10886,888
MLFQ,82,8571,17,9447,14200,5612,5629,876
MLFQ,22,8666,49,9530,21509,12794,12843,864
MLFQ,222,8680,53,9527,21901,13168,13221,847
MLFQ,83,8684,71,9579,23658,14903,14974,895
MLFQ,349,8716,56,9615,22303,13531,13587,899
MLFQ,287,8754,29,9609,17574,8791,8820,855
MLFQ,131,8755,36,9621,18941,10150,10186,866
MLFQ,42,8792,100,9702,24564,15672,15772,910
MLFQ,207,8800,33,9663,18315,9482,9515,863
MLFQ,479,8808,77,9672,24022,15137,15214,864
MLFQ,237,8815,65,9711,23238,14358,14423,896
MLFQ,40,8838,52,9708,21992,13102,13154,870
MLFQ,491,8867,40,9765,20211,11304,11344,898
MLFQ,160,8901,90,9801,24451,15460,15550,900
MLFQ,400,8932,67,9852,23529,14530,14597,920
MLFQ,472,8945,90,9870,24462,15427,15517,925
MLFQ,197,8958,11,9885,12821,3852,3863,927
MLFQ,474,8967,64,9891,23303,14272,14336,924
MLFQ,107,8996,61,9894,23042,13985,14046,898
MLFQ,296,9007,69,9900,23541,14465,14534,893
MLFQ,118,9062,38,9977,19777,10677,10715,915
MLFQ,451,9087,62,9980,23059,13910,13972,893
MLFQ,280,9146,97,10043,24554,15311,15408,897
MLFQ,293,9151,17,10067,14813,5645,5662,916
MLFQ,359,9163,99,10070,24558,15296,15395,907
MLFQ,28,9167,9,10073,12064,2888,2897,906
MLFQ,384,9183,89,10111,24479,15207,15296,928
MLFQ,407,9204,83,10158,24339,15052,15135,954
MLFQ,445,9207,75,10137,23955,14673,14748,930
MLFQ,238,9208,32,10164,18672,9432,9464,956
MLFQ,78,9268,83,10203,24344,14993,15076,935
MLFQ,23,9274,100,10233,24565,15191,15291,959
MLFQ,314,9331,25,10299,17387,8031,8056,968
MLFQ,208,9339,98,10308,24563,15126,15224,969
MLFQ,362,9358,47,10281,21439,12034,12081,923
MLFQ,302,9435,43,10402,21044,11566,11609,967
MLFQ,428,9435,62,10405,23166,13669,13731,970
MLFQ,69,9467,42,10420,20576,11067,11109,953
MLFQ,158,9474,92,10423,24527,14961,15053,949
MLFQ,271,9492,82,10470,24362,14788,14870,978
MLFQ,446,9540,4,10510,11506,1962,1966,970
MLFQ,149,9555,12,10513,13413,3846,3858,958
MLFQ,47,9555,39,10507,20083,10489,10528,952
MLFQ,399,9561,10,10516,13414,3843,3853,955
MLFQ,216,9561,69,10519,23656,14026,14095,958
MLFQ,255,9637,57,10600,22644,12950,13007,963
MLFQ,418,9662,70,10633,23869,14137,14207,971
MLFQ,51,9670,39,10669,20180,10471,10510,999
MLFQ,93,9687,39,10687,20189,10463,10502,1000
MLFQ,62,9692,74,10666,24039,14273,14347,974
MLFQ,485,9708,5,10699,11689,1976,1981,991
MLFQ,274,9719,91,10696,24531,14721,14812,977
MLFQ,152,9721,16,10702,15342,5605,5621,981
MLFQ,457,9760,26,10777,17729,7943,7969,1017
MLFQ,110,9762,3,10753,10756,991,994,991
MLFQ,146,9789,87,10792,24454,14578,14665,1003
MLFQ,476,9817,37,10822,20251,10397,10434,1005
MLFQ,444,9823,92,10852,24533,14618,14710,1029
MLFQ,434,9827,9,10807,12756,2920,2929,980
MLFQ,394,9874,17,10885,15486,5595,5612,1011
MLFQ,246,9874,54,10891,22437,12509,12563,1017
MLFQ,252,9888,5,10888,11874,1981,1986,1000
MLFQ,372,9907,26,10927,17834,7901,7927,1020
MLFQ,143,9914,54,10957,22461,12493,12547,1043
MLFQ,191,9925,5,10969,11954,2024,2029,1044
MLFQ,436,9949,31,10948,19169,9189,9220,999
MLFQ,211,9986,21,10990,16378,6371,6392,1004
MLFQ,29,9998,71,11005,23924,13855,13926,1007
