scheduler,id,arrival,burst,start,exit,waiting,turnaround,response
FCFS,5554,548,60,26717,26777,26169,26229,26169
FCFS,8103,550,52,26777,26829,26227,26279,26227
FCFS,6501,551,83,26829,26912,26278,26361,26278
FCFS,1623,552,76,26912,26988,26360,26436,26360
FCFS,7274,555,7,26988,26995,26433,26440,26433
FCFS,7561,555,71,26995,27066,26440,26511,26440
FCFS,5984,556,48,27066,27114,26510,26558,26510
FCFS,1450,556,60,27114,27174,26558,26618,26558
FCFS,9048,556,92,27174,27266,26618,26710,26618
FCFS,5315,556,29,27266,27295,26710,26739,26710
FCFS,8199,556,18,27295,27313,26739,26757,26739
FCFS,3023,557,18,27313,27331,26756,26774,26756
FCFS,8882,559,9,27331,27340,26772,26781,26772
FCFS,413,559,32,27340,27372,26781,26813,26781
FCFS,8506,560,15,27372,27387,26812,26827,26812
FCFS,9771,560,29,27387,27416,26827,26856,26827
FCFS,2050,560,35,27416,27451,26856,26891,26856
FCFS,7495,561,35,27451,27486,26890,26925,26890
FCFS,6907,564,9,27486,27495,26922,26931,26922
FCFS,6772,564,55,27495,27550,26931,26986,26931
FCFS,9035,565,34,27550,27584,26985,27019,26985
FCFS,9584,565,55,27584,27639,27019,27074,27019
FCFS,326,569,52,27639,27691,27070,27122,27070
FCFS,4184,570,56,27691,27747,27121,27177,27121
FCFS,2180,571,59,27747,27806,27176,27235,27176
FCFS,1475,571,47,27806,27853,27235,27282,27235
FCFS,5559,571,83,27853,27936,27282,27365,27282
FCFS,2495,572,57,27936,27993,27364,27421,27364
FCFS,4153,572,20,27993,28013,27421,27441,27421
FCFS,6358,572,65,28013,28078,27441,27506,27441
FCFS,7983,572,94,28078,28172,27506,27600,27506
FCFS,6527,574,8,28172,28180,27598,27606,27598
FCFS,367,574,93,28180,28273,27606,27699,27606
FCFS,1813,574,57,28273,28330,27699,27756,27699
FCFS,1730,575,80,28330,28410,27755,27835,27755
FCFS,9522,577,58,28410,28468,27833,27891,27833
FCFS,6443,579,68,28468,28536,27889,27957,27889
FCFS,419,580,53,28536,28589,27956,28009,27956
FCFS,3516,580,43,28589,28632,28009,28052,28009
FCFS,7866,581,6,28632,28638,28051,28057,28051
FCFS,2451,581,80,28638,28718,28057,28137,28057
FCFS,8337,583,86,28718,28804,28135,28221,28135
FCFS,1572,583,37,28804,28841,28221,28258,28221
FCFS,4594,584,76,28841,28917,28257,28333,28257
FCFS,5854,585,89,28917,29006,28332,28421,28332
FCFS,2614,587,79,29006,29085,28419,28498,28419
FCFS,5306,588,69,29085,29154,28497,28566,28497
FCFS,4640,589,48,29154,29202,28565,28613,28565
FCFS,9494,591,41,29202,29243,28611,28652,28611
FCFS,2167,593,8,29243,29251,28650,28658,28650
FCFS,2843,593,37,29251,29288,28658,28695,28658
FCFS,2368,593,47,29288,29335,28695,28742,28695
FCFS,9861,594,77,29335,29412,28741,28818,28741
FCFS,7405,595,47,29412,29459,28817,28864,28817
FCFS,3901,596,86,29459,29545,28863,28949,28863
FCFS,5731,596,75,29545,29620,28949,29024,28949
FCFS,2491,597,39,29620,29659,29023,29062,29023
FCFS,8021,597,65,29659,29724,29062,29127,29062
FCFS,8048,597,30,29724,29754,29127,29157,29127
FCFS,9138,598,97,29754,29851,29156,29253,29156
FCFS,5137,599,92,29851,29943,29252,29344,29252
FCFS,9080,600,42,29943,29985,29343,29385,29343
FCFS,7203,600,58,29985,30043,29385,29443,29385
FCFS,934,600,48,30043,30091,29443,29491,29443
FCFS,3810,602,88,30091,30179,29489,29577,29489
FCFS,8754,603,54,30179,30233,29576,29630,29576
FCFS,8015,604,72,30233,30305,29629,29701,29629
FCFS,6865,604,75,30305,30380,29701,29776,29701
FCFS,310,606,6,30380,30386,29774,29780,29774
FCFS,4739,607,50,30386,30436,29779,29829,29779
FCFS,5027,609,27,30436,30463,29827,29854,29827
FCFS,2515,610,1,30463,30464,29853,29854,29853
FCFS,2574,612,18,30464,30482,29852,29870,29852
FCFS,3502,614,68,30482,30550,29868,29936,29868
FCFS,1301,614,79,30550,30629,29936,30015,29936
FCFS,7985,614,93,30629,30722,30015,30108,30015
FCFS,4192,615,78,30722,30800,30107,30185,30107
FCFS,4060,615,46,30800,30846,30185,30231,30185
FCFS,7121,615,68,30846,30914,30231,30299,30231
FCFS,5032,615,73,30914,30987,30299,30372,30299
FCFS,5649,615,93,30987,31080,30372,30465,30372
FCFS,5915,616,49,31080,31129,30464,30513,30464
FCFS,6979,618,57,31129,31186,30511,30568,30511
FCFS,1746,619,33,31186,31219,30567,30600,30567
FCFS,3403,619,19,31219,31238,30600,30619,30600
FCFS,5536,622,34,31238,31272,30616,30650,30616
FCFS,9442,623,35,31272,31307,30649,30684,30649
FCFS,8849,625,93,31307,31400,30682,30775,30682
FCFS,5429,626,45,31400,31445,30774,30819,30774
FCFS,4552,627,16,31445,31461,30818,30834,30818
FCFS,3459,628,38,31461,31499,30833,30871,30833
FCFS,1720,629,7,31499,31506,30870,30877,30870
FCFS,3335,630,23,31506,31529,30876,30899,30876
FCFS,1941,630,2,31529,31531,30899,30901,30899
FCFS,2445,631,38,31531,31569,30900,30938,30900
FCFS,9238,632,22,31569,31591,30937,30959,30937
FCFS,2003,632,60,31591,31651,30959,31019,30959
FCFS,9993,634,12,31651,31663,31017,31029,31017
FCFS,4005,634,29,31663,31692,31029,31058,31029
FCFS,1617,634,78,31692,31770,31058,31136,31058
FCFS,392,635,87,31770,31857,31135,31222,31135
FCFS,8933,636,53,31857,31910,31221,31274,31221
FCFS,794,638,55,31910,31965,31272,31327,31272
FCFS,6702,639,19,31965,31984,31326,31345,31326
FCFS,6145,641,50,31984,32034,31343,31393,31343
FCFS,5188,643,32,32034,32066,31391,31423,31391
FCFS,3856,644,74,32066,32140,31422,31496,31422
FCFS,1186,645,14,32140,32154,31495,31509,31495
FCFS,2608,645,86,32154,32240,31509,31595,31509
FCFS,2277,646,75,32240,32315,31594,31669,31594
FCFS,9690,646,64,32315,32379,31669,31733,31669
FCFS,7362,648,74,32379,32453,31731,31805,31731
FCFS,4284,649,97,32453,32550,31804,31901,31804
FCFS,4159,650,47,32550,32597,31900,31947,31900
FCFS,8582,652,57,32597,32654,31945,32002,31945
FCFS,6278,654,40,32654,32694,32000,32040,32000
FCFS,6339,654,72,32694,32766,32040,32112,32040
FCFS,9311,656,98,32766,32864,32110,32208,32110
FCFS,9737,658,80,32864,32944,32206,32286,32206
FCFS,3976,658,43,32944,32987,32286,32329,32286
FCFS,212,659,54,32987,33041,32328,32382,32328
FCFS,7317,659,92,33041,33133,32382,32474,32382
FCFS,2392,659,11,33133,33144,32474,32485,32474
FCFS,2735,660,60,33144,33204,32484,32544,32484
FCFS,3486,660,79,33204,33283,32544,32623,32544
FCFS,9793,660,85,33283,33368,32623,32708,32623
FCFS,1996,661,8,33368,33376,32707,32715,32707
FCFS,1657,661,3,33376,33379,32715,32718,32715
FCFS,3886,661,71,33379,33450,32718,32789,32718
FCFS,5007,662,66,33450,33516,32788,32854,32788
FCFS,165,663,39,33516,33555,32853,32892,32853
FCFS,2372,663,24,33555,33579,32892,32916,32892
FCFS,8032,665,73,33579,33652,32914,32987,32914
FCFS,5936,666,27,33652,33679,32986,33013,32986
FCFS,765,666,4,33679,33683,33013,33017,33013
FCFS,630,667,42,33683,33725,33016,33058,33016
FCFS,7790,667,93,33725,33818,33058,33151,33058
FCFS,8981,667,51,33818,33869,33151,33202,33151
FCFS,8188,669,45,33869,33914,33200,33245,33200
FCFS,2589,669,86,33914,34000,33245,33331,33245
FCFS,4020,670,45,34000,34045,33330,33375,33330
FCFS,2154,671,66,34045,34111,33374,33440,33374
FCFS,767,671,90,34111,34201,33440,33530,33440
FCFS,9058,671,10,34201,34211,33530,33540,33530
FCFS,2464,671,44,34211,34255,33540,33584,33540
FCFS,8903,671,47,34255,34302,33584,33631,33584
FCFS,9717,672,88,34302,34390,33630,33718,33630
FCFS,3280,674,33,34390,34423,33716,33749,33716
FCFS,7180,677,15,34423,34438,33746,33761,33746
FCFS,6580,678,71,34438,34509,33760,33831,33760
FCFS,3833,679,36,34509,34545,33830,33866,33830
FCFS,8818,680,32,34545,34577,33865,33897,33865
FCFS,3586,680,7,34577,34584,33897,33904,33897
FCFS,8380,680,82,34584,34666,33904,33986,33904
FCFS,7041,681,84,34666,34750,33985,34069,33985
FCFS,5447,681,59,34750,34809,34069,34128,34069
FCFS,9520,684,49,34809,34858,34125,34174,34125
FCFS,2263,685,32,34858,34890,34173,34205,34173
FCFS,2428,685,16,34890,34906,34205,34221,34205
FCFS,1495,686,38,34906,34944,34220,34258,34220
FCFS,7916,686,57,34944,35001,34258,34315,34258
FCFS,5630,687,19,35001,35020,34314,34333,34314
FCFS,2575,687,58,35020,35078,34333,34391,34333
FCFS,4319,687,62,35078,35140,34391,34453,34391
FCFS,6666,687,22,35140,35162,34453,34475,34453
FCFS,1065,688,5,35162,35167,34474,34479,34474
FCFS,2461,689,4,35167,35171,34478,34482,34478
FCFS,2105,689,53,35171,35224,34482,34535,34482
FCFS,9292,689,53,35224,35277,34535,34588,34535
FCFS,4108,689,96,35277,35373,34588,34684,34588
FCFS,9192,690,68,35373,35441,34683,34751,34683
FCFS,3811,690,80,35441,35521,34751,34831,34751
FCFS,4876,691,21,35521,35542,34830,34851,34830
FCFS,3469,692,43,35542,35585,34850,34893,34850
FCFS,5219,692,49,35585,35634,34893,34942,34893
FCFS,6490,693,92,35634,35726,34941,35033,34941
FCFS,9346,694,57,35726,35783,35032,35089,35032
FCFS,3081,695,15,35783,35798,35088,35103,35088
FCFS,2343,697,77,35798,35875,35101,35178,35101
FCFS,4381,698,25,35875,35900,35177,35202,35177
FCFS,515,698,1,35900,35901,35202,35203,35202
FCFS,180,698,83,35901,35984,35203,35286,35203
FCFS,3489,699,6,35984,35990,35285,35291,35285
FCFS,312,699,85,35990,36075,35291,35376,35291
FCFS,7149,701,83,36075,36158,35374,35457,35374
FCFS,1811,703,91,36158,36249,35455,35546,35455
FCFS,2800,703,71,36249,36320,35546,35617,35546
FCFS,6414,706,6,36320,36326,35614,35620,35614
FCFS,1973,707,45,36326,36371,35619,35664,35619
FCFS,6632,709,11,36371,36382,35662,35673,35662
FCFS,9201,710,46,36382,36428,35672,35718,35672
FCFS,7658,711,45,36428,36473,35717,35762,35717
FCFS,8938,712,15,36473,36488,35761,35776,35761
FCFS,8111,712,87,36488,36575,35776,35863,35776
FCFS,8883,713,74,36575,36649,35862,35936,35862
FCFS,8030,716,98,36649,36747,35933,36031,35933
FCFS,693,716,15,36747,36762,36031,36046,36031
FCFS,9607,716,35,36762,36797,36046,36081,36046
FCFS,3974,717,98,36797,36895,36080,36178,36080
FCFS,523,717,3,36895,36898,36178,36181,36178
FCFS,4781,717,91,36898,36989,36181,36272,36181
FCFS,4373,719,94,36989,37083,36270,36364,36270
FCFS,3311,719,70,37083,37153,36364,36434,36364
FCFS,7046,719,16,37153,37169,36434,36450,36434
FCFS,4422,721,96,37169,37265,36448,36544,36448
FCFS,6551,722,35,37265,37300,36543,36578,36543
FCFS,6049,723,46,37300,37346,36577,36623,36577
FCFS,4756,725,29,37346,37375,36621,36650,36621
FCFS,2833,726,14,37375,37389,36649,36663,36649
FCFS,1383,726,48,37389,37437,36663,36711,36663
FCFS,6890,726,51,37437,37488,36711,36762,36711
FCFS,7359,727,87,37488,37575,36761,36848,36761
FCFS,2746,727,81,37575,37656,36848,36929,36848
FCFS,512,728,40,37656,37696,36928,36968,36928
FCFS,489,728,94,37696,37790,36968,37062,36968
FCFS,8556,730,17,37790,37807,37060,37077,37060
FCFS,5575,731,65,37807,37872,37076,37141,37076
FCFS,9627,731,37,37872,37909,37141,37178,37141
FCFS,5566,734,15,37909,37924,37175,37190,37175
FCFS,9237,734,17,37924,37941,37190,37207,37190
FCFS,6208,737,73,37941,38014,37204,37277,37204
FCFS,7656,737,56,38014,38070,37277,37333,37277
FCFS,6157,739,97,38070,38167,37331,37428,37331
FCFS,7776,743,35,38167,38202,37424,37459,37424
FCFS,9624,745,53,38202,38255,37457,37510,37457
FCFS,8521,745,37,38255,38292,37510,37547,37510
FCFS,5153,746,56,38292,38348,37546,37602,37546
FCFS,7665,748,84,38348,38432,37600,37684,37600
FCFS,7177,752,21,38432,38453,37680,37701,37680
FCFS,7254,754,52,38453,38505,37699,37751,37699
FCFS,7016,754,72,38505,38577,37751,37823,37751
FCFS,6196,755,64,38577,38641,37822,37886,37822
FCFS,9751,755,95,38641,38736,37886,37981,37886
FCFS,9706,756,77,38736,38813,37980,38057,37980
FCFS,4700,757,70,38813,38883,38056,38126,38056
FCFS,6280,759,93,38883,38976,38124,38217,38124
FCFS,753,760,1,38976,38977,38216,38217,38216
FCFS,9860,760,53,38977,39030,38217,38270,38217
FCFS,8825,760,85,39030,39115,38270,38355,38270
FCFS,9850,761,75,39115,39190,38354,38429,38354
FCFS,9022,765,26,39190,39216,38425,38451,38425
FCFS,7443,766,90,39216,39306,38450,38540,38450
FCFS,2131,767,83,39306,39389,38539,38622,38539
FCFS,7097,767,98,39389,39487,38622,38720,38622
FCFS,1088,768,46,39487,39533,38719,38765,38719
FCFS,9536,768,54,39533,39587,38765,38819,38765
FCFS,9389,768,68,39587,39655,38819,38887,38819
FCFS,2246,769,28,39655,39683,38886,38914,38886
FCFS,7534,769,41,39683,39724,38914,38955,38914
FCFS,12,769,99,39724,39823,38955,39054,38955
FCFS,1955,769,25,39823,39848,39054,39079,39054
FCFS,703,770,58,39848,39906,39078,39136,39078
FCFS,2861,770,59,39906,39965,39136,39195,39136
FCFS,9921,770,56,39965,40021,39195,39251,39195
FCFS,2760,771,28,40021,40049,39250,39278,39250
FCFS,8734,773,87,40049,40136,39276,39363,39276
FCFS,6150,773,10,40136,40146,39363,39373,39363
FCFS,9154,774,40,40146,40186,39372,39412,39372
FCFS,2192,775,47,40186,40233,39411,39458,39411
FCFS,52,775,90,40233,40323,39458,39548,39458
FCFS,4317,776,31,40323,40354,39547,39578,39547
FCFS,9059,777,8,40354,40362,39577,39585,39577
FCFS,1586,778,56,40362,40418,39584,39640,39584
FCFS,2732,778,33,40418,40451,39640,39673,39640
FCFS,7742,779,44,40451,40495,39672,39716,39672
FCFS,8651,780,81,40495,40576,39715,39796,39715
FCFS,2247,780,27,40576,40603,39796,39823,39796
FCFS,2525,781,30,40603,40633,39822,39852,39822
FCFS,9428,781,42,40633,40675,39852,39894,39852
FCFS,8211,783,18,40675,40693,39892,39910,39892
FCFS,338,784,24,40693,40717,39909,39933,39909
FCFS,2958,785,27,40717,40744,39932,39959,39932
FCFS,6010,786,88,40744,40832,39958,40046,39958
FCFS,5533,787,1,40832,40833,40045,40046,40045
FCFS,8350,788,87,40833,40920,40045,40132,40045
FCFS,8146,789,1,40920,40921,40131,40132,40131
FCFS,5560,790,52,40921,40973,40131,40183,40131
FCFS,1535,791,42,40973,41015,40182,40224,40182
FCFS,7627,792,94,41015,41109,40223,40317,40223
FCFS,990,793,52,41109,41161,40316,40368,40316
FCFS,9891,793,6,41161,41167,40368,40374,40368
FCFS,9564,797,48,41167,41215,40370,40418,40370
FCFS,5568,798,48,41215,41263,40417,40465,40417
FCFS,9182,798,65,41263,41328,40465,40530,40465
FCFS,9628,799,96,41328,41424,40529,40625,40529
FCFS,8327,801,25,41424,41449,40623,40648,40623
FCFS,3862,802,24,41449,41473,40647,40671,40647
FCFS,1148,804,57,41473,41530,40669,40726,40669
FCFS,6913,804,14,41530,41544,40726,40740,40726
FCFS,8082,804,49,41544,41593,40740,40789,40740
FCFS,1362,806,65,41593,41658,40787,40852,40787
FCFS,4693,807,62,41658,41720,40851,40913,40851
FCFS,4754,808,72,41720,41792,40912,40984,40912
FCFS,7088,808,74,41792,41866,40984,41058,40984
FCFS,7809,809,15,41866,41881,41057,41072,41057
FCFS,7113,810,17,41881,41898,41071,41088,41071
FCFS,5361,813,87,41898,41985,41085,41172,41085
FCFS,994,814,82,41985,42067,41171,41253,41171
FCFS,9813,815,91,42067,42158,41252,41343,41252
FCFS,6103,815,9,42158,42167,41343,41352,41343
FCFS,3749,816,42,42167,42209,41351,41393,41351
FCFS,3952,816,79,42209,42288,41393,41472,41393
FCFS,7327,818,80,42288,42368,41470,41550,41470
FCFS,8279,818,15,42368,42383,41550,41565,41550
FCFS,6755,821,61,42383,42444,41562,41623,41562
FCFS,1127,822,89,42444,42533,41622,41711,41622
FCFS,601,823,15,42533,42548,41710,41725,41710
FCFS,7735,823,98,42548,42646,41725,41823,41725
FCFS,3522,824,96,42646,42742,41822,41918,41822
FCFS,1375,824,26,42742,42768,41918,41944,41918
FCFS,482,825,16,42768,42784,41943,41959,41943
FCFS,1002,827,50,42784,42834,41957,42007,41957
FCFS,397,830,8,42834,42842,42004,42012,42004
FCFS,2383,830,51,42842,42893,42012,42063,42012
FCFS,1106,832,76,42893,42969,42061,42137,42061
FCFS,8242,832,25,42969,42994,42137,42162,42137
FCFS,9510,832,39,42994,43033,42162,42201,42162
FCFS,7611,834,43,43033,43076,42199,42242,42199
FCFS,6391,835,90,43076,43166,42241,42331,42241
FCFS,7914,837,72,43166,43238,42329,42401,42329
FCFS,6873,838,37,43238,43275,42400,42437,42400
FCFS,9032,840,72,43275,43347,42435,42507,42435
FCFS,4336,844,18,43347,43365,42503,42521,42503
FCFS,2089,845,81,43365,43446,42520,42601,42520
FCFS,6673,845,97,43446,43543,42601,42698,42601
FCFS,873,846,21,43543,43564,42697,42718,42697
FCFS,6875,847,92,43564,43656,42717,42809,42717
FCFS,6516,848,57,43656,43713,42808,42865,42808
FCFS,9400,849,83,43713,43796,42864,42947,42864
FCFS,453,851,73,43796,43869,42945,43018,42945
FCFS,364,853,9,43869,43878,43016,43025,43016
FCFS,182,854,95,43878,43973,43024,43119,43024
FCFS,2807,855,87,43973,44060,43118,43205,43118
FCFS,5099,857,79,44060,44139,43203,43282,43203
FCFS,4073,857,40,44139,44179,43282,43322,43282
FCFS,7410,858,89,44179,44268,43321,43410,43321
FCFS,3774,859,65,44268,44333,43409,43474,43409
FCFS,2,860,95,44333,44428,43473,43568,43473
FCFS,5241,861,58,44428,44486,43567,43625,43567
FCFS,4281,861,49,44486,44535,43625,43674,43625
FCFS,128,863,13,44535,44548,43672,43685,43672
FCFS,9125,864,54,44548,44602,43684,43738,43684
FCFS,5037,864,62,44602,44664,43738,43800,43738
FCFS,8150,864,2,44664,44666,43800,43802,43800
FCFS,8751,865,34,44666,44700,43801,43835,43801
FCFS,6149,865,91,44700,44791,43835,43926,43835
FCFS,2377,867,47,44791,44838,43924,43971,43924
FCFS,6438,867,27,44838,44865,43971,43998,43971
FCFS,8452,869,16,44865,44881,43996,44012,43996
FCFS,3808,869,90,44881,44971,44012,44102,44012
FCFS,7309,870,31,44971,45002,44101,44132,44101
FCFS,8795,870,55,45002,45057,44132,44187,44132
FCFS,4426,870,23,45057,45080,44187,44210,44187
FCFS,8204,873,44,45080,45124,44207,44251,44207
FCFS,2459,874,76,45124,45200,44250,44326,44250
FCFS,383,876,18,45200,45218,44324,44342,44324
FCFS,845,876,10,45218,45228,44342,44352,44342
FCFS,7931,877,32,45228,45260,44351,44383,44351
FCFS,6321,877,89,45260,45349,44383,44472,44383
FCFS,77,878,10,45349,45359,44471,44481,44471
FCFS,8963,879,59,45359,45418,44480,44539,44480
FCFS,6459,880,5,45418,45423,44538,44543,44538
FCFS,3404,882,35,45423,45458,44541,44576,44541
FCFS,6134,882,85,45458,45543,44576,44661,44576
FCFS,3647,882,38,45543,45581,44661,44699,44661
FCFS,3024,882,70,45581,45651,44699,44769,44699
FCFS,7104,885,35,45651,45686,44766,44801,44766
FCFS,8809,886,32,45686,45718,44800,44832,44800
FCFS,4920,886,95,45718,45813,44832,44927,44832
FCFS,4421,886,29,45813,45842,44927,44956,44927
FCFS,3670,887,21,45842,45863,44955,44976,44955
FCFS,5963,888,28,45863,45891,44975,45003,44975
FCFS,7941,889,50,45891,45941,45002,45052,45002
FCFS,8322,889,64,45941,46005,45052,45116,45052
FCFS,7889,889,17,46005,46022,45116,45133,45116
FCFS,9622,889,99,46022,46121,45133,45232,45133
FCFS,4604,890,42,46121,46163,45231,45273,45231
FCFS,1783,891,56,46163,46219,45272,45328,45272
FCFS,8483,892,8,46219,46227,45327,45335,45327
FCFS,9195,892,5,46227,46232,45335,45340,45335
FCFS,1395,892,87,46232,46319,45340,45427,45340
FCFS,5584,893,6,46319,46325,45426,45432,45426
FCFS,1637,894,40,46325,46365,45431,45471,45431
FCFS,4618,896,87,46365,46452,45469,45556,45469
FCFS,4017,897,85,46452,46537,45555,45640,45555
FCFS,9200,897,40,46537,46577,45640,45680,45640
FCFS,1634,899,35,46577,46612,45678,45713,45678
FCFS,9716,901,12,46612,46624,45711,45723,45711
FCFS,5882,901,93,46624,46717,45723,45816,45723
FCFS,5470,901,16,46717,46733,45816,45832,45816
FCFS,5244,904,50,46733,46783,45829,45879,45829
FCFS,9006,904,74,46783,46857,45879,45953,45879
FCFS,2446,905,68,46857,46925,45952,46020,45952
FCFS,8828,906,57,46925,46982,46019,46076,46019
FCFS,8639,909,37,46982,47019,46073,46110,46073
FCFS,2947,910,47,47019,47066,46109,46156,46109
FCFS,4402,910,63,47066,47129,46156,46219,46156
FCFS,5980,912,62,47129,47191,46217,46279,46217
FCFS,2917,913,84,47191,47275,46278,46362,46278
FCFS,5616,913,9,47275,47284,46362,46371,46362
FCFS,9173,916,81,47284,47365,46368,46449,46368
FCFS,1604,917,12,47365,47377,46448,46460,46448
FCFS,4187,917,92,47377,47469,46460,46552,46460
FCFS,5781,918,33,47469,47502,46551,46584,46551
FCFS,805,918,28,47502,47530,46584,46612,46584
FCFS,6561,919,88,47530,47618,46611,46699,46611
FCFS,5195,919,43,47618,47661,46699,46742,46699
FCFS,4137,919,16,47661,47677,46742,46758,46742
FCFS,5156,920,99,47677,47776,46757,46856,46757
FCFS,1338,920,42,47776,47818,46856,46898,46856
FCFS,7331,920,89,47818,47907,46898,46987,46898
FCFS,1317,920,83,47907,47990,46987,47070,46987
FCFS,9815,922,69,47990,48059,47068,47137,47068
FCFS,965,922,73,48059,48132,47137,47210,47137
FCFS,6769,922,50,48132,48182,47210,47260,47210
FCFS,4083,922,90,48182,48272,47260,47350,47260
FCFS,2593,923,51,48272,48323,47349,47400,47349
FCFS,5105,923,87,48323,48410,47400,47487,47400
FCFS,5297,924,14,48410,48424,47486,47500,47486
FCFS,5976,924,77,48424,48501,47500,47577,47500
FCFS,648,924,84,48501,48585,47577,47661,47577
FCFS,4916,926,8,48585,48593,47659,47667,47659
FCFS,602,928,46,48593,48639,47665,47711,47665
FCFS,9159,929,55,48639,48694,47710,47765,47710
FCFS,3411,929,28,48694,48722,47765,47793,47765
FCFS,2924,929,34,48722,48756,47793,47827,47793
FCFS,4877,931,87,48756,48843,47825,47912,47825
FCFS,1530,933,62,48843,48905,47910,47972,47910
FCFS,2709,933,78,48905,48983,47972,48050,47972
FCFS,2845,935,27,48983,49010,48048,48075,48048
FCFS,5045,935,24,49010,49034,48075,48099,48075
FCFS,1377,936,94,49034,49128,48098,48192,48098
FCFS,7474,938,65,49128,49193,48190,48255,48190
FCFS,8526,939,88,49193,49281,48254,48342,48254
FCFS,7313,940,57,49281,49338,48341,48398,48341
FCFS,8523,941,49,49338,49387,48397,48446,48397
FCFS,5118,941,97,49387,49484,48446,48543,48446
FCFS,6238,942,77,49484,49561,48542,48619,48542
FCFS,1128,943,15,49561,49576,48618,48633,48618
FCFS,7200,943,27,49576,49603,48633,48660,48633
FCFS,2975,946,78,49603,49681,48657,48735,48657
FCFS,8163,946,91,49681,49772,48735,48826,48735
FCFS,5168,946,57,49772,49829,48826,48883,48826
FCFS,7122,947,1,49829,49830,48882,48883,48882
FCFS,6901,947,60,49830,49890,48883,48943,48883
FCFS,2661,948,39,49890,49929,48942,48981,48942
FCFS,969,950,63,49929,49992,48979,49042,48979
FCFS,1078,951,9,49992,50001,49041,49050,49041
FCFS,9298,952,83,50001,50084,49049,49132,49049
FCFS,553,953,20,50084,50104,49131,49151,49131
FCFS,6662,954,66,50104,50170,49150,49216,49150
FCFS,4063,954,59,50170,50229,49216,49275,49216
FCFS,1409,954,47,50229,50276,49275,49322,49275
FCFS,1675,955,35,50276,50311,49321,49356,49321
FCFS,1748,956,80,50311,50391,49355,49435,49355
FCFS,1669,956,11,50391,50402,49435,49446,49435
FCFS,266,956,61,50402,50463,49446,49507,49446
FCFS,4122,956,26,50463,50489,49507,49533,49507
FCFS,8504,957,70,50489,50559,49532,49602,49532
FCFS,9841,958,49,50559,50608,49601,49650,49601
FCFS,1552,959,19,50608,50627,49649,49668,49649
FCFS,4705,961,24,50627,50651,49666,49690,49666
FCFS,2083,963,44,50651,50695,49688,49732,49688
FCFS,1880,963,12,50695,50707,49732,49744,49732
FCFS,7232,964,10,50707,50717,49743,49753,49743
FCFS,7940,966,74,50717,50791,49751,49825,49751
FCFS,8190,966,82,50791,50873,49825,49907,49825
FCFS,1062,966,25,50873,50898,49907,49932,49907
FCFS,7888,966,46,50898,50944,49932,49978,49932
FCFS,7722,968,97,50944,51041,49976,50073,49976
FCFS,8317,968,48,51041,51089,50073,50121,50073
FCFS,1751,968,69,51089,51158,50121,50190,50121
FCFS,4842,969,20,51158,51178,50189,50209,50189
FCFS,6815,969,69,51178,51247,50209,50278,50209
FCFS,6828,969,26,51247,51273,50278,50304,50278
FCFS,4763,972,29,51273,51302,50301,50330,50301
FCFS,3314,972,78,51302,51380,50330,50408,50330
FCFS,8676,973,64,51380,51444,50407,50471,50407
FCFS,4561,974,29,51444,51473,50470,50499,50470
FCFS,1412,974,34,51473,51507,50499,50533,50499
FCFS,7844,974,15,51507,51522,50533,50548,50533
FCFS,7872,975,9,51522,51531,50547,50556,50547
FCFS,4234,975,51,51531,51582,50556,50607,50556
FCFS,8923,976,54,51582,51636,50606,50660,50606
FCFS,316,980,38,51636,51674,50656,50694,50656
FCFS,5697,983,7,51674,51681,50691,50698,50691
FCFS,1543,984,5,51681,51686,50697,50702,50697
FCFS,999,984,83,51686,51769,50702,50785,50702
FCFS,4661,985,81,51769,51850,50784,50865,50784
FCFS,8823,986,58,51850,51908,50864,50922,50864
FCFS,1801,986,80,51908,51988,50922,51002,50922
FCFS,1944,987,6,51988,51994,51001,51007,51001
FCFS,2719,987,57,51994,52051,51007,51064,51007
FCFS,2826,987,94,52051,52145,51064,51158,51064
FCFS,6581,988,64,52145,52209,51157,51221,51157
FCFS,1523,988,74,52209,52283,51221,51295,51221
FCFS,2840,989,55,52283,52338,51294,51349,51294
FCFS,6304,989,94,52338,52432,51349,51443,51349
FCFS,4045,990,77,52432,52509,51442,51519,51442
FCFS,4140,991,7,52509,52516,51518,51525,51518
