scheduler,id,arrival,burst,start,exit,waiting,turnaround,response
FCFS,7526,4607,15,234493,234508,229886,229901,229886
FCFS,7902,4607,38,234508,234546,229901,229939,229901
FCFS,9076,4608,21,234546,234567,229938,229959,229938
FCFS,447,4611,7,234567,234574,229956,229963,229956
FCFS,6138,4611,84,234574,234658,229963,230047,229963
FCFS,8857,4611,59,234658,234717,230047,230106,230047
FCFS,974,4612,29,234717,234746,230105,230134,230105
FCFS,1792,4612,91,234746,234837,230134,230225,230134
FCFS,7846,4613,16,234837,234853,230224,230240,230224
FCFS,7063,4615,14,234853,234867,230238,230252,230238
FCFS,2828,4615,42,234867,234909,230252,230294,230252
FCFS,1917,4616,3,234909,234912,230293,230296,230293
FCFS,5547,4616,82,234912,234994,230296,230378,230296
FCFS,8617,4616,47,234994,235041,230378,230425,230378
FCFS,7161,4619,29,235041,235070,230422,230451,230422
FCFS,6239,4620,44,235070,235114,230450,230494,230450
FCFS,4394,4620,83,235114,235197,230494,230577,230494
FCFS,801,4621,74,235197,235271,230576,230650,230576
FCFS,4669,4621,55,235271,235326,230650,230705,230650
FCFS,5495,4623,13,235326,235339,230703,230716,230703
FCFS,2501,4624,14,235339,235353,230715,230729,230715
FCFS,4636,4624,43,235353,235396,230729,230772,230729
FCFS,6002,4626,66,235396,235462,230770,230836,230770
FCFS,4206,4627,3,235462,235465,230835,230838,230835
FCFS,2658,4628,13,235465,235478,230837,230850,230837
FCFS,5809,4631,44,235478,235522,230847,230891,230847
FCFS,6914,4631,22,235522,235544,230891,230913,230891
FCFS,826,4632,44,235544,235588,230912,230956,230912
FCFS,6046,4633,73,235588,235661,230955,231028,230955
FCFS,5155,4633,4,235661,235665,231028,231032,231028
FCFS,9471,4635,87,235665,235752,231030,231117,231030
FCFS,7477,4636,3,235752,235755,231116,231119,231116
FCFS,140,4636,87,235755,235842,231119,231206,231119
FCFS,3982,4637,11,235842,235853,231205,231216,231205
FCFS,731,4637,93,235853,235946,231216,231309,231216
FCFS,9372,4637,99,235946,236045,231309,231408,231309
FCFS,8488,4640,21,236045,236066,231405,231426,231405
FCFS,298,4642,41,236066,236107,231424,231465,231424
FCFS,8692,4644,16,236107,236123,231463,231479,231463
FCFS,1658,4644,3,236123,236126,231479,231482,231479
FCFS,5715,4645,99,236126,236225,231481,231580,231481
FCFS,2666,4646,61,236225,236286,231579,231640,231579
FCFS,4621,4647,92,236286,236378,231639,231731,231639
FCFS,7919,4647,3,236378,236381,231731,231734,231731
FCFS,2806,4648,31,236381,236412,231733,231764,231733
FCFS,9344,4648,56,236412,236468,231764,231820,231764
FCFS,1698,4648,27,236468,236495,231820,231847,231820
FCFS,2794,4650,74,236495,236569,231845,231919,231845
FCFS,5026,4651,70,236569,236639,231918,231988,231918
FCFS,7124,4651,95,236639,236734,231988,232083,231988
FCFS,2937,4652,79,236734,236813,232082,232161,232082
FCFS,7067,4652,31,236813,236844,232161,232192,232161
FCFS,5996,4654,16,236844,236860,232190,232206,232190
FCFS,4930,4654,84,236860,236944,232206,232290,232206
FCFS,2556,4654,27,236944,236971,232290,232317,232290
FCFS,7509,4655,77,236971,237048,232316,232393,232316
FCFS,7692,4656,40,237048,237088,232392,232432,232392
FCFS,9692,4656,41,237088,237129,232432,232473,232432
FCFS,5688,4657,58,237129,237187,232472,232530,232472
FCFS,33,4658,64,237187,237251,232529,232593,232529
FCFS,5392,4658,45,237251,237296,232593,232638,232593
FCFS,2858,4658,81,237296,237377,232638,232719,232638
FCFS,9134,4659,62,237377,237439,232718,232780,232718
FCFS,5631,4661,71,237439,237510,232778,232849,232778
FCFS,1028,4662,39,237510,237549,232848,232887,232848
FCFS,7758,4662,58,237549,237607,232887,232945,232887
FCFS,8252,4663,83,237607,237690,232944,233027,232944
FCFS,8375,4663,86,237690,237776,233027,233113,233027
FCFS,2514,4666,32,237776,237808,233110,233142,233110
FCFS,4585,4668,76,237808,237884,233140,233216,233140
FCFS,2876,4669,72,237884,237956,233215,233287,233215
FCFS,4672,4670,42,237956,237998,233286,233328,233286
FCFS,943,4670,22,237998,238020,233328,233350,233328
FCFS,8645,4670,89,238020,238109,233350,233439,233350
FCFS,4824,4670,27,238109,238136,233439,233466,233439
FCFS,9881,4673,9,238136,238145,233463,233472,233463
FCFS,4981,4673,12,238145,238157,233472,233484,233472
FCFS,716,4673,92,238157,238249,233484,233576,233484
FCFS,7071,4674,29,238249,238278,233575,233604,233575
FCFS,1396,4675,99,238278,238377,233603,233702,233603
FCFS,4895,4675,64,238377,238441,233702,233766,233702
FCFS,7079,4675,4,238441,238445,233766,233770,233766
FCFS,5266,4675,57,238445,238502,233770,233827,233770
FCFS,5227,4677,34,238502,238536,233825,233859,233825
FCFS,9996,4677,27,238536,238563,233859,233886,233859
FCFS,8264,4677,83,238563,238646,233886,233969,233886
FCFS,4038,4678,48,238646,238694,233968,234016,233968
FCFS,4973,4683,50,238694,238744,234011,234061,234011
FCFS,5379,4683,28,238744,238772,234061,234089,234061
FCFS,9131,4684,20,238772,238792,234088,234108,234088
FCFS,4822,4686,44,238792,238836,234106,234150,234106
FCFS,6594,4689,36,238836,238872,234147,234183,234147
FCFS,7952,4690,14,238872,238886,234182,234196,234182
FCFS,3653,4690,82,238886,238968,234196,234278,234196
FCFS,9954,4692,14,238968,238982,234276,234290,234276
FCFS,9100,4695,23,238982,239005,234287,234310,234287
FCFS,2796,4697,59,239005,239064,234308,234367,234308
FCFS,6883,4698,14,239064,239078,234366,234380,234366
FCFS,3043,4699,64,239078,239142,234379,234443,234379
FCFS,7386,4700,19,239142,239161,234442,234461,234442
FCFS,8516,4701,78,239161,239239,234460,234538,234460
FCFS,1678,4703,28,239239,239267,234536,234564,234536
FCFS,5867,4703,86,239267,239353,234564,234650,234564
FCFS,5958,4704,64,239353,239417,234649,234713,234649
FCFS,6876,4709,96,239417,239513,234708,234804,234708
FCFS,7225,4710,36,239513,239549,234803,234839,234803
FCFS,9009,4711,51,239549,239600,234838,234889,234838
FCFS,6306,4711,38,239600,239638,234889,234927,234889
FCFS,7831,4712,89,239638,239727,234926,235015,234926
FCFS,5544,4712,19,239727,239746,235015,235034,235015
FCFS,4894,4713,61,239746,239807,235033,235094,235033
FCFS,2437,4713,19,239807,239826,235094,235113,235094
FCFS,4853,4713,82,239826,239908,235113,235195,235113
FCFS,9379,4717,88,239908,239996,235191,235279,235191
FCFS,711,4719,29,239996,240025,235277,235306,235277
FCFS,2166,4719,84,240025,240109,235306,235390,235306
FCFS,9416,4722,41,240109,240150,235387,235428,235387
FCFS,8618,4725,30,240150,240180,235425,235455,235425
FCFS,8870,4725,86,240180,240266,235455,235541,235455
FCFS,7732,4725,27,240266,240293,235541,235568,235541
FCFS,6124,4726,14,240293,240307,235567,235581,235567
FCFS,3136,4727,47,240307,240354,235580,235627,235580
FCFS,7040,4727,45,240354,240399,235627,235672,235627
FCFS,3195,4728,52,240399,240451,235671,235723,235671
FCFS,9165,4729,53,240451,240504,235722,235775,235722
FCFS,542,4729,11,240504,240515,235775,235786,235775
FCFS,3912,4729,2,240515,240517,235786,235788,235786
FCFS,6151,4732,14,240517,240531,235785,235799,235785
FCFS,1686,4732,89,240531,240620,235799,235888,235799
FCFS,6787,4732,30,240620,240650,235888,235918,235888
FCFS,3908,4733,18,240650,240668,235917,235935,235917
FCFS,5943,4734,3,240668,240671,235934,235937,235934
FCFS,4228,4735,13,240671,240684,235936,235949,235936
FCFS,278,4735,91,240684,240775,235949,236040,235949
FCFS,6558,4736,15,240775,240790,236039,236054,236039
FCFS,228,4736,80,240790,240870,236054,236134,236054
FCFS,181,4737,56,240870,240926,236133,236189,236133
FCFS,2102,4737,47,240926,240973,236189,236236,236189
FCFS,2671,4741,27,240973,241000,236232,236259,236232
FCFS,3823,4744,47,241000,241047,236256,236303,236256
FCFS,586,4748,53,241047,241100,236299,236352,236299
FCFS,7542,4749,31,241100,241131,236351,236382,236351
FCFS,4195,4749,50,241131,241181,236382,236432,236382
FCFS,6649,4752,23,241181,241204,236429,236452,236429
FCFS,395,4752,90,241204,241294,236452,236542,236452
FCFS,6360,4753,30,241294,241324,236541,236571,236541
FCFS,7182,4753,51,241324,241375,236571,236622,236571
FCFS,3737,4757,84,241375,241459,236618,236702,236618
FCFS,2693,4757,57,241459,241516,236702,236759,236702
FCFS,1059,4757,13,241516,241529,236759,236772,236759
FCFS,3905,4757,62,241529,241591,236772,236834,236772
FCFS,5428,4758,46,241591,241637,236833,236879,236833
FCFS,6301,4758,47,241637,241684,236879,236926,236879
FCFS,8588,4759,98,241684,241782,236925,237023,236925
FCFS,1859,4760,85,241782,241867,237022,237107,237022
FCFS,9804,4760,97,241867,241964,237107,237204,237107
FCFS,6902,4760,33,241964,241997,237204,237237,237204
FCFS,9738,4761,90,241997,242087,237236,237326,237236
FCFS,3025,4761,59,242087,242146,237326,237385,237326
FCFS,4485,4763,23,242146,242169,237383,237406,237383
FCFS,7565,4763,18,242169,242187,237406,237424,237406
FCFS,6262,4763,71,242187,242258,237424,237495,237424
FCFS,4548,4765,51,242258,242309,237493,237544,237493
FCFS,9758,4765,82,242309,242391,237544,237626,237544
FCFS,6998,4766,22,242391,242413,237625,237647,237625
FCFS,4994,4769,17,242413,242430,237644,237661,237644
FCFS,3619,4769,85,242430,242515,237661,237746,237661
FCFS,6879,4773,3,242515,242518,237742,237745,237742
FCFS,4329,4774,1,242518,242519,237744,237745,237744
FCFS,9290,4775,83,242519,242602,237744,237827,237744
FCFS,3521,4776,59,242602,242661,237826,237885,237826
FCFS,373,4777,54,242661,242715,237884,237938,237884
FCFS,6750,4777,54,242715,242769,237938,237992,237938
FCFS,773,4777,6,242769,242775,237992,237998,237992
FCFS,3071,4778,32,242775,242807,237997,238029,237997
FCFS,5167,4780,23,242807,242830,238027,238050,238027
FCFS,692,4780,22,242830,242852,238050,238072,238050
FCFS,3997,4780,44,242852,242896,238072,238116,238072
FCFS,1649,4780,43,242896,242939,238116,238159,238116
FCFS,354,4780,92,242939,243031,238159,238251,238159
FCFS,4794,4780,39,243031,243070,238251,238290,238251
FCFS,3362,4781,6,243070,243076,238289,238295,238289
FCFS,9431,4782,59,243076,243135,238294,238353,238294
FCFS,7587,4782,26,243135,243161,238353,238379,238353
FCFS,8611,4784,86,243161,243247,238377,238463,238377
FCFS,7929,4784,82,243247,243329,238463,238545,238463
FCFS,6405,4784,2,243329,243331,238545,238547,238545
FCFS,671,4784,31,243331,243362,238547,238578,238547
FCFS,9283,4784,6,243362,243368,238578,238584,238578
FCFS,1202,4788,8,243368,243376,238580,238588,238580
FCFS,1652,4790,70,243376,243446,238586,238656,238586
FCFS,2725,4790,98,243446,243544,238656,238754,238656
FCFS,7339,4792,9,243544,243553,238752,238761,238752
FCFS,8728,4793,54,243553,243607,238760,238814,238760
FCFS,8244,4795,36,243607,243643,238812,238848,238812
FCFS,2158,4795,42,243643,243685,238848,238890,238848
FCFS,1448,4795,85,243685,243770,238890,238975,238890
FCFS,3620,4796,55,243770,243825,238974,239029,238974
FCFS,2788,4796,28,243825,243853,239029,239057,239029
FCFS,5693,4797,39,243853,243892,239056,239095,239056
FCFS,8060,4798,7,243892,243899,239094,239101,239094
FCFS,2159,4798,84,243899,243983,239101,239185,239101
FCFS,1494,4799,65,243983,244048,239184,239249,239184
FCFS,8782,4803,30,244048,244078,239245,239275,239245
FCFS,4146,4804,72,244078,244150,239274,239346,239274
FCFS,655,4804,95,244150,244245,239346,239441,239346
FCFS,1361,4805,10,244245,244255,239440,239450,239440
FCFS,1842,4806,1,244255,244256,239449,239450,239449
FCFS,1278,4806,96,244256,244352,239450,239546,239450
FCFS,7653,4808,99,244352,244451,239544,239643,239544
FCFS,686,4809,23,244451,244474,239642,239665,239642
FCFS,8447,4810,3,244474,244477,239664,239667,239664
FCFS,1497,4811,11,244477,244488,239666,239677,239666
FCFS,8176,4811,8,244488,244496,239677,239685,239677
FCFS,5682,4813,47,244496,244543,239683,239730,239683
FCFS,8650,4814,35,244543,244578,239729,239764,239729
FCFS,1922,4815,10,244578,244588,239763,239773,239763
FCFS,4836,4815,38,244588,244626,239773,239811,239773
FCFS,5138,4815,41,244626,244667,239811,239852,239811
FCFS,9324,4817,43,244667,244710,239850,239893,239850
FCFS,5493,4818,94,244710,244804,239892,239986,239892
FCFS,928,4820,74,244804,244878,239984,240058,239984
FCFS,4390,4820,96,244878,244974,240058,240154,240058
FCFS,3676,4821,38,244974,245012,240153,240191,240153
FCFS,5959,4823,50,245012,245062,240189,240239,240189
FCFS,6059,4825,69,245062,245131,240237,240306,240237
FCFS,4695,4827,4,245131,245135,240304,240308,240304
FCFS,8741,4830,95,245135,245230,240305,240400,240305
FCFS,1158,4831,8,245230,245238,240399,240407,240399
FCFS,9581,4833,79,245238,245317,240405,240484,240405
FCFS,8073,4833,77,245317,245394,240484,240561,240484
FCFS,639,4835,4,245394,245398,240559,240563,240559
FCFS,2141,4837,87,245398,245485,240561,240648,240561
FCFS,5120,4837,28,245485,245513,240648,240676,240648
FCFS,8671,4838,7,245513,245520,240675,240682,240675
FCFS,2168,4839,31,245520,245551,240681,240712,240681
FCFS,7568,4841,4,245551,245555,240710,240714,240710
FCFS,1143,4841,33,245555,245588,240714,240747,240714
FCFS,3867,4841,17,245588,245605,240747,240764,240747
FCFS,6730,4845,84,245605,245689,240760,240844,240760
FCFS,8057,4846,15,245689,245704,240843,240858,240843
FCFS,5878,4846,44,245704,245748,240858,240902,240858
FCFS,550,4846,21,245748,245769,240902,240923,240902
FCFS,587,4849,84,245769,245853,240920,241004,240920
FCFS,9914,4853,88,245853,245941,241000,241088,241000
FCFS,1217,4853,5,245941,245946,241088,241093,241088
FCFS,732,4854,33,245946,245979,241092,241125,241092
FCFS,3691,4855,62,245979,246041,241124,241186,241124
FCFS,2979,4857,62,246041,246103,241184,241246,241184
FCFS,9887,4857,47,246103,246150,241246,241293,241246
FCFS,709,4858,26,246150,246176,241292,241318,241292
FCFS,80,4859,56,246176,246232,241317,241373,241317
FCFS,7681,4859,14,246232,246246,241373,241387,241373
FCFS,7434,4864,53,246246,246299,241382,241435,241382
FCFS,8139,4864,51,246299,246350,241435,241486,241435
FCFS,9014,4865,82,246350,246432,241485,241567,241485
FCFS,9816,4867,5,246432,246437,241565,241570,241565
FCFS,7328,4868,4,246437,246441,241569,241573,241569
FCFS,7141,4868,51,246441,246492,241573,241624,241573
FCFS,7191,4869,6,246492,246498,241623,241629,241623
FCFS,2540,4869,78,246498,246576,241629,241707,241629
FCFS,382,4869,53,246576,246629,241707,241760,241707
FCFS,1277,4873,44,246629,246673,241756,241800,241756
FCFS,1099,4873,3,246673,246676,241800,241803,241800
FCFS,4952,4873,87,246676,246763,241803,241890,241803
FCFS,2269,4875,81,246763,246844,241888,241969,241888
FCFS,2774,4875,23,246844,246867,241969,241992,241969
FCFS,4203,4875,10,246867,246877,241992,242002,241992
FCFS,5110,4875,64,246877,246941,242002,242066,242002
FCFS,4414,4876,58,246941,246999,242065,242123,242065
FCFS,1393,4876,62,246999,247061,242123,242185,242123
FCFS,7924,4879,10,247061,247071,242182,242192,242182
FCFS,1878,4882,79,247071,247150,242189,242268,242189
FCFS,4978,4883,37,247150,247187,242267,242304,242267
FCFS,4074,4886,75,247187,247262,242301,242376,242301
FCFS,7159,4886,59,247262,247321,242376,242435,242376
FCFS,4701,4887,47,247321,247368,242434,242481,242434
FCFS,79,4887,7,247368,247375,242481,242488,242481
FCFS,6248,4887,53,247375,247428,242488,242541,242488
FCFS,9480,4888,13,247428,247441,242540,242553,242540
FCFS,3219,4888,25,247441,247466,242553,242578,242553
FCFS,8819,4890,7,247466,247473,242576,242583,242576
FCFS,8557,4890,44,247473,247517,242583,242627,242583
FCFS,4506,4891,44,247517,247561,242626,242670,242626
FCFS,736,4892,83,247561,247644,242669,242752,242669
FCFS,291,4893,43,247644,247687,242751,242794,242751
FCFS,6554,4893,21,247687,247708,242794,242815,242794
FCFS,8807,4893,27,247708,247735,242815,242842,242815
FCFS,2022,4895,45,247735,247780,242840,242885,242840
FCFS,4687,4895,48,247780,247828,242885,242933,242885
FCFS,3105,4897,79,247828,247907,242931,243010,242931
FCFS,5767,4897,98,247907,248005,243010,243108,243010
FCFS,3790,4897,63,248005,248068,243108,243171,243108
FCFS,7217,4898,45,248068,248113,243170,243215,243170
FCFS,1640,4904,62,248113,248175,243209,243271,243209
FCFS,4750,4906,72,248175,248247,243269,243341,243269
FCFS,5442,4908,57,248247,248304,243339,243396,243339
FCFS,1803,4909,7,248304,248311,243395,243402,243395
FCFS,609,4910,49,248311,248360,243401,243450,243401
FCFS,272,4911,85,248360,248445,243449,243534,243449
FCFS,7624,4911,34,248445,248479,243534,243568,243534
FCFS,6606,4911,76,248479,248555,243568,243644,243568
FCFS,2805,4912,86,248555,248641,243643,243729,243643
FCFS,2973,4916,78,248641,248719,243725,243803,243725
FCFS,8019,4916,19,248719,248738,243803,243822,243803
FCFS,6994,4917,39,248738,248777,243821,243860,243821
FCFS,2073,4917,12,248777,248789,243860,243872,243860
FCFS,4474,4917,97,248789,248886,243872,243969,243872
FCFS,4313,4920,50,248886,248936,243966,244016,243966
FCFS,5960,4920,30,248936,248966,244016,244046,244016
FCFS,7332,4920,79,248966,249045,244046,244125,244046
FCFS,6195,4920,89,249045,249134,244125,244214,244125
FCFS,7135,4920,29,249134,249163,244214,244243,244214
FCFS,5635,4922,44,249163,249207,244241,244285,244241
FCFS,4819,4922,39,249207,249246,244285,244324,244285
FCFS,8395,4922,60,249246,249306,244324,244384,244324
FCFS,7431,4924,44,249306,249350,244382,244426,244382
FCFS,9660,4925,32,249350,249382,244425,244457,244425
FCFS,1095,4926,14,249382,249396,244456,244470,244456
FCFS,4860,4926,54,249396,249450,244470,244524,244470
FCFS,9987,4926,70,249450,249520,244524,244594,244524
FCFS,3944,4927,89,249520,249609,244593,244682,244593
FCFS,9060,4927,12,249609,249621,244682,244694,244682
FCFS,2912,4928,92,249621,249713,244693,244785,244693
FCFS,9185,4928,47,249713,249760,244785,244832,244785
FCFS,2986,4931,73,249760,249833,244829,244902,244829
FCFS,9934,4931,38,249833,249871,244902,244940,244902
FCFS,193,4931,6,249871,249877,244940,244946,244940
FCFS,9753,4931,85,249877,249962,244946,245031,244946
FCFS,5053,4932,79,249962,250041,245030,245109,245030
FCFS,4859,4933,41,250041,250082,245108,245149,245108
FCFS,4090,4933,98,250082,250180,245149,245247,245149
FCFS,6716,4934,2,250180,250182,245246,245248,245246
FCFS,3760,4937,57,250182,250239,245245,245302,245245
FCFS,6206,4938,27,250239,250266,245301,245328,245301
FCFS,5657,4938,35,250266,250301,245328,245363,245328
FCFS,7487,4938,38,250301,250339,245363,245401,245363
FCFS,8917,4939,40,250339,250379,245400,245440,245400
FCFS,4601,4939,56,250379,250435,245440,245496,245440
FCFS,7562,4939,17,250435,250452,245496,245513,245496
FCFS,2205,4940,85,250452,250537,245512,245597,245512
FCFS,2259,4941,47,250537,250584,245596,245643,245596
FCFS,5036,4942,10,250584,250594,245642,245652,245642
FCFS,9900,4942,4,250594,250598,245652,245656,245652
FCFS,8928,4943,38,250598,250636,245655,245693,245655
FCFS,2564,4943,4,250636,250640,245693,245697,245693
FCFS,5901,4943,27,250640,250667,245697,245724,245697
FCFS,1063,4944,66,250667,250733,245723,245789,245723
FCFS,8168,4944,15,250733,250748,245789,245804,245789
FCFS,8351,4945,1,250748,250749,245803,245804,245803
FCFS,8512,4945,80,250749,250829,245804,245884,245804
FCFS,3175,4945,77,250829,250906,245884,245961,245884
FCFS,3612,4946,68,250906,250974,245960,246028,245960
FCFS,525,4946,79,250974,251053,246028,246107,246028
FCFS,8458,4947,12,251053,251065,246106,246118,246106
FCFS,3947,4951,78,251065,251143,246114,246192,246114
FCFS,6381,4951,65,251143,251208,246192,246257,246192
FCFS,8627,4953,82,251208,251290,246255,246337,246255
FCFS,3468,4956,86,251290,251376,246334,246420,246334
FCFS,6242,4957,55,251376,251431,246419,246474,246419
FCFS,6843,4958,3,251431,251434,246473,246476,246473
FCFS,3389,4958,78,251434,251512,246476,246554,246476
FCFS,3517,4958,36,251512,251548,246554,246590,246554
FCFS,5784,4961,65,251548,251613,246587,246652,246587
FCFS,9568,4962,95,251613,251708,246651,246746,246651
FCFS,638,4964,94,251708,251802,246744,246838,246744
FCFS,2356,4966,13,251802,251815,246836,246849,246836
FCFS,9992,4967,98,251815,251913,246848,246946,246848
FCFS,3435,4967,86,251913,251999,246946,247032,246946
FCFS,8087,4968,23,251999,252022,247031,247054,247031
FCFS,3239,4968,22,252022,252044,247054,247076,247054
FCFS,509,4968,36,252044,252080,247076,247112,247076
FCFS,3845,4970,82,252080,252162,247110,247192,247110
FCFS,1051,4971,38,252162,252200,247191,247229,247191
FCFS,263,4973,14,252200,252214,247227,247241,247227
FCFS,9659,4975,84,252214,252298,247239,247323,247239
FCFS,7360,4975,78,252298,252376,247323,247401,247323
FCFS,7818,4976,63,252376,252439,247400,247463,247400
FCFS,2531,4976,63,252439,252502,247463,247526,247463
FCFS,697,4976,47,252502,252549,247526,247573,247526
FCFS,2791,4976,46,252549,252595,247573,247619,247573
FCFS,9481,4979,12,252595,252607,247616,247628,247616
FCFS,3287,4979,78,252607,252685,247628,247706,247628
FCFS,528,4980,80,252685,252765,247705,247785,247705
FCFS,3639,4986,28,252765,252793,247779,247807,247779
FCFS,2795,4987,43,252793,252836,247806,247849,247806
FCFS,7131,4987,17,252836,252853,247849,247866,247849
FCFS,8075,4987,48,252853,252901,247866,247914,247866
FCFS,4117,4988,51,252901,252952,247913,247964,247913
FCFS,4507,4992,83,252952,253035,247960,248043,247960
FCFS,8212,4992,70,253035,253105,248043,248113,248043
FCFS,6482,4992,97,253105,253202,248113,248210,248113
FCFS,5624,4994,48,253202,253250,248208,248256,248208
FCFS,3979,4994,51,253250,253301,248256,248307,248256
FCFS,6078,4994,9,253301,253310,248307,248316,248307
FCFS,9433,4995,54,253310,253364,248315,248369,248315
FCFS,4166,4996,5,253364,253369,248368,248373,248368
FCFS,8899,4997,11,253369,253380,248372,248383,248372
FCFS,3624,4997,55,253380,253435,248383,248438,248383
FCFS,2440,4998,87,253435,253522,248437,248524,248437
FCFS,2555,5000,96,253522,253618,248522,248618,248522
FCFS,2815,5002,39,253618,253657,248616,248655,248616
FCFS,7726,5002,19,253657,253676,248655,248674,248655
FCFS,4919,5002,18,253676,253694,248674,248692,248674
FCFS,6620,5003,5,253694,253699,248691,248696,248691
FCFS,2992,5004,63,253699,253762,248695,248758,248695
FCFS,1126,5005,6,253762,253768,248757,248763,248757
FCFS,8844,5006,91,253768,253859,248762,248853,248762
FCFS,8127,5006,95,253859,253954,248853,248948,248853
FCFS,9640,5008,49,253954,254003,248946,248995,248946
FCFS,7838,5008,34,254003,254037,248995,249029,248995
FCFS,6986,5009,12,254037,254049,249028,249040,249028
FCFS,1934,5010,49,254049,254098,249039,249088,249039
FCFS,6489,5011,7,254098,254105,249087,249094,249087
FCFS,9207,5013,8,254105,254113,249092,249100,249092
FCFS,5430,5014,26,254113,254139,249099,249125,249099
FCFS,5440,5014,91,254139,254230,249125,249216,249125
FCFS,1404,5016,80,254230,254310,249214,249294,249214
FCFS,1954,5016,30,254310,254340,249294,249324,249294
FCFS,7038,5016,15,254340,254355,249324,249339,249324
FCFS,2415,5017,11,254355,254366,249338,249349,249338
FCFS,4227,5021,66,254366,254432,249345,249411,249345
FCFS,7466,5021,22,254432,254454,249411,249433,249411
FCFS,9161,5024,65,254454,254519,249430,249495,249430
FCFS,9890,5024,48,254519,254567,249495,249543,249495
FCFS,7639,5024,3,254567,254570,249543,249546,249543
FCFS,6586,5027,14,254570,254584,249543,249557,249543
FCFS,603,5029,23,254584,254607,249555,249578,249555
FCFS,1030,5031,24,254607,254631,249576,249600,249576
FCFS,5541,5033,85,254631,254716,249598,249683,249598
FCFS,2359,5036,14,254716,254730,249680,249694,249680
FCFS,3106,5037,1,254730,254731,249693,249694,249693
FCFS,5209,5037,31,254731,254762,249694,249725,249694
FCFS,3789,5039,47,254762,254809,249723,249770,249723
FCFS,9325,5041,57,254809,254866,249768,249825,249768
FCFS,3792,5041,91,254866,254957,249825,249916,249825
FCFS,1500,5043,90,254957,255047,249914,250004,249914
FCFS,4560,5043,79,255047,255126,250004,250083,250004
FCFS,1902,5047,95,255126,255221,250079,250174,250079
FCFS,4238,5047,74,255221,255295,250174,250248,250174
FCFS,4454,5048,14,255295,255309,250247,250261,250247
FCFS,16,5051,68,255309,255377,250258,250326,250258
FCFS,1977,5051,48,255377,255425,250326,250374,250326
FCFS,5519,5051,26,255425,255451,250374,250400,250374
