scheduler,id,arrival,burst,start,exit,waiting,turnaround,response
SRTF,9093,8643,5,8645,8650,2,7,2
SRTF,4726,8644,54,151972,152026,143328,143382,143328
SRTF,6216,8646,10,8656,8666,10,20,10
SRTF,1190,8646,60,185201,185261,176555,176615,176555
SRTF,592,8647,20,22142,22162,13495,13515,13495
SRTF,2107,8648,92,433138,433230,424490,424582,424490
SRTF,7763,8648,66,224279,224345,215631,215697,215631
SRTF,8990,8650,19,20095,20114,11445,11464,11445
SRTF,8890,8652,91,424498,424589,415846,415937,415846
SRTF,7057,8652,59,179809,179868,171157,171216,171157
SRTF,3346,8652,90,414861,414951,406209,406299,406209
SRTF,2291,8652,24,31258,31282,22606,22630,22606
SRTF,9721,8655,39,78301,78340,69646,69685,69646
SRTF,9026,8655,78,309068,309146,300413,300491,300413
SRTF,9944,8656,18,17781,17799,9125,9143,9125
SRTF,2156,8656,93,442330,442423,433674,433767,433674
SRTF,9709,8659,85,367607,367692,358948,359033,358948
SRTF,865,8659,33,56299,56332,47640,47673,47640
SRTF,9147,8661,56,161992,162048,153331,153387,153331
SRTF,623,8662,63,203840,203903,195178,195241,195178
SRTF,4570,8662,10,8666,8676,4,14,4
SRTF,3207,8662,18,17799,17817,9137,9155,9137
SRTF,9127,8663,67,230496,230563,221833,221900,221833
SRTF,9840,8664,11,8750,8761,86,97,86
SRTF,22,8666,57,168074,168131,159408,159465,159408
SRTF,1045,8666,97,478206,478303,469540,469637,469540
SRTF,2387,8667,51,134708,134759,126041,126092,126041
SRTF,963,8669,90,414951,415041,406282,406372,406282
SRTF,6172,8669,10,8676,8686,7,17,7
SRTF,5292,8671,57,168131,168188,159460,159517,159460
SRTF,5008,8671,19,20114,20133,11443,11462,11443
SRTF,8007,8672,42,90015,90057,81343,81385,81343
SRTF,3903,8676,86,376884,376970,368208,368294,368208
SRTF,2552,8676,14,10714,10728,2038,2052,2038
SRTF,6857,8677,59,179868,179927,171191,171250,171191
SRTF,1274,8680,95,460085,460180,451405,451500,451405
SRTF,3324,8680,9,8707,8716,27,36,27
SRTF,222,8680,76,293042,293118,284362,284438,284362
SRTF,4897,8681,34,59753,59787,51072,51106,51072
SRTF,3353,8682,60,185261,185321,176579,176639,176579
SRTF,5849,8683,8,8687,8695,4,12,4
SRTF,4471,8684,79,318372,318451,309688,309767,309688
SRTF,6693,8684,87,387743,387830,379059,379146,379059
SRTF,1319,8684,1,8686,8687,2,3,2
SRTF,83,8684,29,44380,44409,35696,35725,35696
SRTF,3812,8685,84,358702,358786,350017,350101,350017
SRTF,3910,8690,60,185321,185381,176631,176691,176631
SRTF,4473,8690,8,8699,8707,9,17,9
SRTF,2402,8691,18,17817,17835,9126,9144,9126
SRTF,568,8691,4,8695,8699,4,8,4
SRTF,5189,8693,58,173863,173921,165170,165228,165170
SRTF,6518,8695,98,487010,487108,478315,478413,478315
SRTF,5172,8697,10,8725,8735,28,38,28
SRTF,7026,8697,68,237753,237821,229056,229124,229056
SRTF,7349,8699,92,433230,433322,424531,424623,424531
SRTF,7669,8701,49,123725,123774,115024,115073,115024
SRTF,570,8702,31,50363,50394,41661,41692,41661
SRTF,675,8702,75,286060,286135,277358,277433,277358
SRTF,8131,8705,36,66641,66677,57936,57972,57936
SRTF,1139,8705,9,8716,8725,11,20,11
SRTF,8024,8705,56,162048,162104,153343,153399,153343
SRTF,4145,8706,52,140671,140723,131965,132017,131965
SRTF,2295,8706,74,278952,279026,270246,270320,270246
SRTF,1508,8707,23,28659,28682,19952,19975,19952
SRTF,3332,8707,98,487108,487206,478401,478499,478401
SRTF,6707,8708,54,152026,152080,143318,143372,143318
SRTF,9424,8708,66,224345,224411,215637,215703,215637
SRTF,3665,8708,15,12550,12565,3842,3857,3842
SRTF,4833,8711,46,107997,108043,99286,99332,99286
SRTF,3413,8711,38,74574,74612,65863,65901,65863
SRTF,1547,8711,34,59787,59821,51076,51110,51076
SRTF,1563,8712,53,146430,146483,137718,137771,137718
SRTF,3558,8712,39,78340,78379,69628,69667,69628
SRTF,7520,8712,67,230563,230630,221851,221918,221851
SRTF,4975,8713,38,74612,74650,65899,65937,65899
SRTF,6708,8714,64,210356,210420,201642,201706,201642
SRTF,2252,8714,62,197300,197362,188586,188648,188586
SRTF,349,8716,94,449839,449933,441123,441217,441123
SRTF,796,8717,67,230630,230697,221913,221980,221913
SRTF,4986,8718,35,63193,63228,54475,54510,54475
SRTF,7377,8719,10,8735,8745,16,26,16
SRTF,9193,8719,17,15836,15853,7117,7134,7117
SRTF,7158,8719,17,15853,15870,7134,7151,7134
SRTF,9501,8720,81,335016,335097,326296,326377,326296
SRTF,6553,8720,97,478303,478400,469583,469680,469583
SRTF,4573,8721,69,244711,244780,235990,236059,235990
SRTF,9842,8724,11,8761,8772,37,48,37
SRTF,4521,8728,91,424589,424680,415861,415952,415861
SRTF,7935,8728,63,203903,203966,195175,195238,195175
SRTF,9398,8733,46,108043,108089,99310,99356,99310
SRTF,3089,8733,85,367692,367777,358959,359044,358959
SRTF,7132,8733,53,146483,146536,137750,137803,137750
SRTF,2088,8734,82,342790,342872,334056,334138,334056
SRTF,8295,8736,19,20133,20152,11397,11416,11397
SRTF,5909,8737,44,98574,98618,89837,89881,89837
SRTF,6445,8737,53,146536,146589,137799,137852,137799
SRTF,2165,8737,79,318451,318530,309714,309793,309714
SRTF,5705,8737,74,279026,279100,270289,270363,270289
SRTF,6123,8738,1,8745,8746,7,8,7
SRTF,2414,8738,25,33470,33495,24732,24757,24732
SRTF,6872,8740,51,134759,134810,126019,126070,126019
SRTF,8801,8741,81,335097,335178,326356,326437,326356
SRTF,9740,8741,19,20152,20171,11411,11430,11411
SRTF,7356,8742,21,24486,24507,15744,15765,15744
SRTF,9791,8744,60,185381,185441,176637,176697,176637
SRTF,4960,8745,4,8746,8750,1,5,1
SRTF,6060,8747,35,63228,63263,54481,54516,54481
SRTF,8522,8749,74,279100,279174,270351,270425,270351
SRTF,5204,8750,29,44409,44438,35659,35688,35659
SRTF,3739,8751,33,56332,56365,47581,47614,47581
SRTF,9512,8751,26,36186,36212,27435,27461,27435
SRTF,3597,8752,26,36212,36238,27460,27486,27460
SRTF,2220,8754,18,17835,17853,9081,9099,9081
SRTF,287,8754,34,59821,59855,51067,51101,51067
SRTF,131,8755,15,12565,12580,3810,3825,3810
SRTF,3874,8758,48,119285,119333,110527,110575,110527
SRTF,5894,8758,96,469582,469678,460824,460920,460824
SRTF,8873,8759,44,98618,98662,89859,89903,89859
SRTF,6326,8761,89,404705,404794,395944,396033,395944
SRTF,2586,8766,13,8921,8934,155,168,155
SRTF,1039,8766,75,286135,286210,277369,277444,277369
SRTF,2922,8767,24,31282,31306,22515,22539,22515
SRTF,8888,8768,93,442423,442516,433655,433748,433655
SRTF,2762,8770,2,8772,8774,2,4,2
SRTF,6816,8772,25,33495,33520,24723,24748,24723
SRTF,4273,8775,16,14026,14042,5251,5267,5251
SRTF,5978,8777,1,8787,8788,10,11,10
SRTF,6420,8779,67,230697,230764,221918,221985,221918
SRTF,1461,8780,42,90057,90099,81277,81319,81277
SRTF,8053,8780,53,146589,146642,137809,137862,137809
SRTF,1548,8782,73,271714,271787,262932,263005,262932
SRTF,1593,8783,77,300734,300811,291951,292028,291951
SRTF,2051,8785,54,152080,152134,143295,143349,143295
SRTF,6810,8787,94,449933,450027,441146,441240,441146
SRTF,511,8787,81,335178,335259,326391,326472,326391
SRTF,6221,8787,44,98662,98706,89875,89919,89875
SRTF,2687,8787,78,309146,309224,300359,300437,300359
SRTF,7119,8788,71,257600,257671,248812,248883,248812
SRTF,2279,8789,87,387830,387917,379041,379128,379041
SRTF,7804,8789,44,98706,98750,89917,89961,89917
SRTF,4767,8790,51,134810,134861,126020,126071,126020
SRTF,8130,8791,4,8801,8805,10,14,10
SRTF,3454,8792,41,86165,86206,77373,77414,77373
SRTF,5141,8792,77,300811,300888,292019,292096,292019
SRTF,42,8792,61,190126,190187,181334,181395,181334
SRTF,6995,8793,8,8805,8813,12,20,12
SRTF,7865,8795,84,358786,358870,349991,350075,349991
SRTF,1010,8795,34,59855,59889,51060,51094,51060
SRTF,8122,8795,39,78379,78418,69584,69623,69584
SRTF,4102,8799,35,63263,63298,54464,54499,54464
SRTF,207,8800,69,244780,244849,235980,236049,235980
SRTF,2115,8800,34,59889,59923,51089,51123,51089
SRTF,1188,8801,89,404794,404883,395993,396082,395993
SRTF,3742,8801,8,8813,8821,12,20,12
SRTF,5673,8802,52,140723,140775,131921,131973,131921
SRTF,7293,8802,81,335259,335340,326457,326538,326457
SRTF,5816,8802,86,376970,377056,368168,368254,368168
SRTF,7404,8804,84,358870,358954,350066,350150,350066
SRTF,2577,8804,16,14042,14058,5238,5254,5238
SRTF,4610,8806,21,24507,24528,15701,15722,15701
SRTF,7306,8808,43,93829,93872,85021,85064,85021
SRTF,8614,8808,30,47249,47279,38441,38471,38441
SRTF,479,8808,97,478400,478497,469592,469689,469592
SRTF,7575,8809,8,8821,8829,12,20,12
SRTF,3385,8811,68,237821,237889,229010,229078,229010
SRTF,8584,8812,28,41412,41440,32600,32628,32600
SRTF,237,8815,18,17853,17871,9038,9056,9038
SRTF,7772,8817,29,44438,44467,35621,35650,35621
SRTF,1285,8820,64,210420,210484,201600,201664,201600
SRTF,4287,8828,84,358954,359038,350126,350210,350126
SRTF,6905,8828,4,8829,8833,1,5,1
SRTF,8877,8831,8,8833,8841,2,10,2
SRTF,2651,8831,34,59923,59957,51092,51126,51092
SRTF,5057,8832,46,108089,108135,99257,99303,99257
SRTF,9741,8834,46,108135,108181,99301,99347,99301
SRTF,6015,8834,27,38658,38685,29824,29851,29824
SRTF,3322,8835,12,8841,8853,6,18,6
SRTF,8207,8837,39,78418,78457,69581,69620,69581
SRTF,3904,8837,98,487206,487304,478369,478467,478369
SRTF,868,8837,37,70368,70405,61531,61568,61531
SRTF,40,8838,71,257671,257742,248833,248904,248833
SRTF,4066,8841,22,26687,26709,17846,17868,17846
SRTF,1948,8841,56,162104,162160,153263,153319,153263
SRTF,2243,8843,8,8854,8862,11,19,11
SRTF,5090,8844,67,230764,230831,221920,221987,221920
SRTF,8493,8847,68,237889,237957,229042,229110,229042
SRTF,3006,8848,86,377056,377142,368208,368294,368208
SRTF,4637,8848,44,98750,98794,89902,89946,89902
SRTF,9044,8848,1,8853,8854,5,6,5
SRTF,4718,8849,31,50394,50425,41545,41576,41545
SRTF,3636,8850,56,162160,162216,153310,153366,153310
SRTF,3161,8851,72,265079,265151,256228,256300,256228
SRTF,8533,8853,27,38685,38712,29832,29859,29832
SRTF,1942,8853,16,14058,14074,5205,5221,5205
SRTF,2280,8853,74,279174,279248,270321,270395,270321
SRTF,8655,8855,75,286210,286285,277355,277430,277355
SRTF,7782,8856,78,309224,309302,300368,300446,300368
SRTF,6018,8857,12,8862,8874,5,17,5
SRTF,3450,8858,72,265151,265223,256293,256365,256293
SRTF,3193,8859,65,216778,216843,207919,207984,207919
SRTF,8387,8859,58,173921,173979,165062,165120,165062
SRTF,5926,8861,73,271787,271860,262926,262999,262926
SRTF,9423,8864,37,70405,70442,61541,61578,61541
SRTF,5181,8864,21,24528,24549,15664,15685,15664
SRTF,7296,8864,61,190187,190248,181323,181384,181323
SRTF,702,8865,2,8874,8876,9,11,9
SRTF,491,8867,22,26709,26731,17842,17864,17842
SRTF,6959,8867,41,86206,86247,77339,77380,77339
SRTF,4631,8869,31,50425,50456,41556,41587,41556
SRTF,5024,8872,18,17871,17889,8999,9017,8999
SRTF,8390,8872,27,38712,38739,29840,29867,29840
SRTF,7099,8874,66,224411,224477,215537,215603,215537
SRTF,5418,8876,81,335340,335421,326464,326545,326464
SRTF,6648,8879,4,8889,8893,10,14,10
SRTF,7730,8880,6,8893,8899,13,19,13
SRTF,6826,8880,84,359038,359122,350158,350242,350158
SRTF,5660,8881,46,108181,108227,99300,99346,99300
SRTF,1554,8884,40,82288,82328,73404,73444,73404
SRTF,5400,8890,63,203966,204029,195076,195139,195076
SRTF,3524,8891,98,487304,487402,478413,478511,478413
SRTF,7682,8893,93,442516,442609,433623,433716,433623
SRTF,6520,8894,31,50456,50487,41562,41593,41562
SRTF,2296,8894,66,224477,224543,215583,215649,215583
SRTF,5895,8895,31,50487,50518,41592,41623,41592
SRTF,7220,8895,36,66677,66713,57782,57818,57782
SRTF,2419,8895,74,279248,279322,270353,270427,270353
SRTF,1352,8896,9,8899,8908,3,12,3
SRTF,7969,8897,42,90099,90141,81202,81244,81202
SRTF,9230,8899,43,93872,93915,84973,85016,84973
SRTF,160,8901,48,119333,119381,110432,110480,110432
SRTF,4663,8901,51,134861,134912,125960,126011,125960
SRTF,1269,8901,80,326358,326438,317457,317537,317457
SRTF,8788,8903,92,433322,433414,424419,424511,424419
SRTF,9693,8904,29,44467,44496,35563,35592,35563
SRTF,1595,8905,89,404883,404972,395978,396067,395978
SRTF,819,8905,83,351989,352072,343084,343167,343084
SRTF,583,8905,61,190248,190309,181343,181404,181343
SRTF,1875,8906,77,300888,300965,291982,292059,291982
SRTF,2191,8906,18,17889,17907,8983,9001,8983
SRTF,1624,8907,54,152134,152188,143227,143281,143227
SRTF,9794,8907,64,210484,210548,201577,201641,201577
SRTF,9419,8911,21,24549,24570,15638,15659,15638
SRTF,5933,8911,72,265223,265295,256312,256384,256312
SRTF,3907,8912,45,103775,103820,94863,94908,94863
SRTF,1079,8914,88,396796,396884,387882,387970,387882
SRTF,877,8915,30,47279,47309,38364,38394,38364
SRTF,2637,8915,32,53732,53764,44817,44849,44817
SRTF,6691,8919,76,293118,293194,284199,284275,284199
SRTF,1582,8920,73,271860,271933,262940,263013,262940
SRTF,5190,8921,46,108227,108273,99306,99352,99306
SRTF,2775,8921,37,70442,70479,61521,61558,61521
SRTF,3996,8923,70,250017,250087,241094,241164,241094
SRTF,4607,8923,6,8939,8945,16,22,16
SRTF,546,8924,39,78457,78496,69533,69572,69533
SRTF,4464,8924,63,204029,204092,195105,195168,195105
SRTF,5990,8926,2,8934,8936,8,10,8
SRTF,1848,8927,60,185441,185501,176514,176574,176514
SRTF,1322,8930,70,250087,250157,241157,241227,241157
SRTF,3289,8931,87,387917,388004,378986,379073,378986
SRTF,400,8932,3,8936,8939,4,7,4
SRTF,3831,8933,31,50518,50549,41585,41616,41585
SRTF,8189,8934,35,63298,63333,54364,54399,54364
SRTF,5251,8938,26,36238,36264,27300,27326,27300
SRTF,8081,8940,18,17907,17925,8967,8985,8967
SRTF,1647,8941,54,152188,152242,143247,143301,143247
SRTF,1223,8942,80,326438,326518,317496,317576,317496
SRTF,6166,8943,56,162216,162272,153273,153329,153273
SRTF,6417,8945,99,496206,496305,487261,487360,487261
SRTF,472,8945,94,450027,450121,441082,441176,441082
SRTF,1662,8946,48,119381,119429,110435,110483,110435
SRTF,5197,8947,2,8961,8963,14,16,14
SRTF,6531,8949,20,22162,22182,13213,13233,13213
SRTF,7557,8949,1,8959,8960,10,11,10
SRTF,9748,8953,27,38739,38766,29786,29813,29786
SRTF,9513,8953,1,8960,8961,7,8,7
SRTF,4266,8954,82,342872,342954,333918,334000,333918
SRTF,1498,8954,10,8967,8977,13,23,13
SRTF,197,8958,42,90141,90183,81183,81225,81183
SRTF,6336,8959,61,190309,190370,181350,181411,181350
SRTF,8467,8959,54,152242,152296,143283,143337,143283
SRTF,4096,8960,66,224543,224609,215583,215649,215583
SRTF,7255,8961,67,230831,230898,221870,221937,221870
SRTF,6367,8963,4,8963,8967,0,4,0
SRTF,2221,8964,81,335421,335502,326457,326538,326457
SRTF,1131,8966,64,210548,210612,201582,201646,201582
SRTF,474,8967,27,38766,38793,29799,29826,29799
SRTF,9463,8967,66,224609,224675,215642,215708,215642
SRTF,3255,8967,62,197362,197424,188395,188457,188395
SRTF,4762,8970,65,216843,216908,207873,207938,207873
SRTF,6552,8971,70,250157,250227,241186,241256,241186
SRTF,9902,8974,1,8977,8978,3,4,3
SRTF,8298,8974,84,359122,359206,350148,350232,350148
SRTF,4802,8975,69,244849,244918,235874,235943,235874
SRTF,4865,8975,32,53764,53796,44789,44821,44789
SRTF,5040,8976,24,31306,31330,22330,22354,22330
SRTF,8769,8978,16,14074,14090,5096,5112,5096
SRTF,5570,8979,49,123774,123823,114795,114844,114795
SRTF,2189,8980,16,14090,14106,5110,5126,5110
SRTF,5150,8982,92,433414,433506,424432,424524,424432
SRTF,8932,8983,85,367777,367862,358794,358879,358794
SRTF,8323,8984,19,20171,20190,11187,11206,11187
SRTF,1534,8984,34,59957,59991,50973,51007,50973
SRTF,2068,8984,39,78496,78535,69512,69551,69512
SRTF,1421,8987,71,257742,257813,248755,248826,248755
SRTF,9511,8988,87,388004,388091,379016,379103,379016
SRTF,3405,8988,33,56365,56398,47377,47410,47377
SRTF,2962,8988,97,478497,478594,469509,469606,469509
SRTF,7741,8989,68,237957,238025,228968,229036,228968
SRTF,7171,8989,90,415041,415131,406052,406142,406052
SRTF,659,8989,55,157018,157073,148029,148084,148029
SRTF,5161,8989,94,450121,450215,441132,441226,441132
SRTF,8014,8990,86,377142,377228,368152,368238,368152
SRTF,6192,8992,65,216908,216973,207916,207981,207916
SRTF,4047,8995,42,90183,90225,81188,81230,81188
SRTF,7368,8995,56,162272,162328,153277,153333,153277
SRTF,4216,8996,52,140775,140827,131779,131831,131779
SRTF,107,8996,6,9006,9012,10,16,10
SRTF,1173,8996,12,9089,9101,93,105,93
SRTF,5902,8997,87,388091,388178,379094,379181,379094
SRTF,7690,8998,14,10728,10742,1730,1744,1730
SRTF,9215,9001,68,238025,238093,229024,229092,229024
SRTF,9484,9001,33,56398,56431,47397,47430,47397
SRTF,1329,9005,10,9045,9055,40,50,40
SRTF,6672,9005,36,66713,66749,57708,57744,57708
SRTF,8466,9007,52,140827,140879,131820,131872,131820
SRTF,296,9007,70,250227,250297,241220,241290,241220
SRTF,4479,9008,33,56431,56464,47423,47456,47423
SRTF,4938,9009,53,146642,146695,137633,137686,137633
SRTF,3186,9009,93,442609,442702,433600,433693,433600
SRTF,3202,9010,6,9012,9018,2,8,2
SRTF,2121,9011,75,286285,286360,277274,277349,277274
SRTF,2123,9011,33,56464,56497,47453,47486,47453
SRTF,9928,9011,6,9018,9024,7,13,7
SRTF,3953,9012,32,53796,53828,44784,44816,44784
SRTF,1836,9013,53,146695,146748,137682,137735,137682
SRTF,3849,9014,19,20190,20209,11176,11195,11176
SRTF,1451,9017,57,168188,168245,159171,159228,159171
SRTF,5785,9017,34,59991,60025,50974,51008,50974
SRTF,6909,9017,17,15870,15887,6853,6870,6853
SRTF,4383,9018,70,250297,250367,241279,241349,241279
SRTF,7901,9018,82,342954,343036,333936,334018,333936
SRTF,1290,9018,63,204092,204155,195074,195137,195074
SRTF,7249,9019,23,28682,28705,19663,19686,19663
SRTF,9527,9019,18,17925,17943,8906,8924,8906
SRTF,4872,9021,8,9026,9034,5,13,5
SRTF,6749,9023,2,9024,9026,1,3,1
SRTF,9284,9024,26,36264,36290,27240,27266,27240
SRTF,6688,9026,83,352072,352155,343046,343129,343046
SRTF,9631,9027,58,173979,174037,164952,165010,164952
SRTF,2400,9028,24,31330,31354,22302,22326,22302
SRTF,5325,9030,42,90225,90267,81195,81237,81195
SRTF,8715,9030,27,38793,38820,29763,29790,29763
SRTF,2683,9031,77,300965,301042,291934,292011,291934
SRTF,2453,9032,42,90267,90309,81235,81277,81235
SRTF,4769,9032,11,9055,9066,23,34,23
SRTF,7407,9033,52,140879,140931,131846,131898,131846
SRTF,7750,9034,6,9034,9040,0,6,0
SRTF,5247,9035,5,9040,9045,5,10,5
SRTF,7863,9035,18,17943,17961,8908,8926,8908
SRTF,4956,9036,72,265295,265367,256259,256331,256259
SRTF,7519,9037,22,26731,26753,17694,17716,17694
SRTF,4349,9040,55,157073,157128,148033,148088,148033
SRTF,5372,9041,77,301042,301119,292001,292078,292001
SRTF,1389,9041,81,335502,335583,326461,326542,326461
SRTF,1830,9042,48,119429,119477,110387,110435,110387
SRTF,5071,9043,84,359206,359290,350163,350247,350163
SRTF,9090,9044,34,60025,60059,50981,51015,50981
SRTF,6168,9045,34,60059,60093,51014,51048,51014
SRTF,9802,9046,41,86247,86288,77201,77242,77201
SRTF,2650,9046,81,335583,335664,326537,326618,326537
SRTF,2200,9047,80,326518,326598,317471,317551,317471
SRTF,5734,9053,89,404972,405061,395919,396008,395919
SRTF,6374,9057,79,318530,318609,309473,309552,309473
SRTF,6139,9057,54,152296,152350,143239,143293,143239
SRTF,3400,9061,7,9082,9089,21,28,21
SRTF,118,9062,69,244918,244987,235856,235925,235856
SRTF,4484,9062,97,478594,478691,469532,469629,469532
SRTF,6137,9062,96,469678,469774,460616,460712,460616
SRTF,7610,9063,6,9066,9072,3,9,3
SRTF,7918,9063,31,50549,50580,41486,41517,41486
SRTF,923,9064,81,335664,335745,326600,326681,326600
SRTF,9583,9065,20,22182,22202,13117,13137,13117
SRTF,7760,9065,26,36290,36316,27225,27251,27225
SRTF,6163,9065,83,352155,352238,343090,343173,343090
SRTF,3495,9065,53,146748,146801,137683,137736,137683
SRTF,4709,9067,28,41440,41468,32373,32401,32373
SRTF,2436,9067,6,9072,9078,5,11,5
SRTF,8356,9069,56,162328,162384,153259,153315,153259
SRTF,8875,9073,28,41468,41496,32395,32423,32395
SRTF,4460,9074,38,74650,74688,65576,65614,65576
SRTF,2111,9074,28,41496,41524,32422,32450,32422
SRTF,4251,9076,4,9078,9082,2,6,2
SRTF,1371,9076,44,98794,98838,89718,89762,89718
SRTF,3401,9077,94,450215,450309,441138,441232,441138
SRTF,1487,9077,47,113105,113152,104028,104075,104028
SRTF,1611,9078,74,279322,279396,270244,270318,270244
SRTF,1513,9078,28,41524,41552,32446,32474,32446
SRTF,7058,9078,28,41552,41580,32474,32502,32474
SRTF,9382,9079,17,15887,15904,6808,6825,6808
SRTF,6845,9079,28,41580,41608,32501,32529,32501
SRTF,6117,9080,95,460180,460275,451100,451195,451100
SRTF,4565,9080,28,41608,41636,32528,32556,32528
SRTF,3190,9080,29,44496,44525,35416,35445,35416
SRTF,5707,9080,17,15904,15921,6824,6841,6824
SRTF,5294,9081,50,129164,129214,120083,120133,120083
SRTF,5267,9082,19,20209,20228,11127,11146,11127
SRTF,9228,9083,14,10742,10756,1659,1673,1659
SRTF,3240,9083,75,286360,286435,277277,277352,277277
SRTF,593,9086,69,244987,245056,235901,235970,235901
SRTF,2489,9086,53,146801,146854,137715,137768,137715
SRTF,451,9087,55,157128,157183,148041,148096,148041
SRTF,2630,9087,40,82328,82368,73241,73281,73241
SRTF,5846,9088,78,309302,309380,300214,300292,300214
SRTF,9575,9089,78,309380,309458,300291,300369,300291
SRTF,7212,9089,87,388178,388265,379089,379176,379089
SRTF,6393,9089,21,24570,24591,15481,15502,15481
SRTF,9605,9089,40,82368,82408,73279,73319,73279
SRTF,760,9091,44,98838,98882,89747,89791,89747
SRTF,2148,9092,65,216973,217038,207881,207946,207881
SRTF,890,9093,74,279396,279470,270303,270377,270303
SRTF,1666,9094,40,82408,82448,73314,73354,73314
SRTF,3048,9094,41,86288,86329,77194,77235,77194
SRTF,4280,9095,20,22202,22222,13107,13127,13107
SRTF,5365,9095,25,33520,33545,24425,24450,24425
SRTF,5308,9095,52,140931,140983,131836,131888,131836
SRTF,8726,9096,99,496305,496404,487209,487308,487209
SRTF,7499,9096,14,10756,10770,1660,1674,1660
SRTF,1504,9098,17,15921,15938,6823,6840,6823
SRTF,4924,9099,10,9105,9115,6,16,6
SRTF,3115,9101,77,301119,301196,292018,292095,292018
SRTF,2857,9101,4,9101,9105,0,4,0
SRTF,5017,9103,26,36316,36342,27213,27239,27213
SRTF,8992,9103,41,86329,86370,77226,77267,77226
SRTF,9725,9104,30,47309,47339,38205,38235,38205
SRTF,4424,9104,13,9338,9351,234,247,234
SRTF,5187,9104,86,377228,377314,368124,368210,368124
SRTF,1417,9105,43,93915,93958,84810,84853,84810
SRTF,1136,9106,95,460275,460370,451169,451264,451169
SRTF,7464,9107,49,123823,123872,114716,114765,114716
SRTF,4528,9107,9,9128,9137,21,30,21
SRTF,9701,9107,10,9150,9160,43,53,43
SRTF,4887,9107,15,12580,12595,3473,3488,3473
SRTF,1844,9108,28,41636,41664,32528,32556,32528
SRTF,8310,9108,28,41664,41692,32556,32584,32556
SRTF,1485,9109,8,9120,9128,11,19,11
SRTF,7612,9110,31,50580,50611,41470,41501,41470
SRTF,6388,9110,22,26753,26775,17643,17665,17643
SRTF,1777,9110,1,9115,9116,5,6,5
SRTF,861,9111,48,119477,119525,110366,110414,110366
SRTF,6184,9111,9,9140,9149,29,38,29
SRTF,7729,9112,65,217038,217103,207926,207991,207926
SRTF,5714,9112,15,12595,12610,3483,3498,3483
SRTF,2323,9114,21,24591,24612,15477,15498,15477
SRTF,4514,9114,34,60093,60127,50979,51013,50979
SRTF,3855,9116,39,78535,78574,69419,69458,69419
SRTF,8776,9116,4,9116,9120,0,4,0
SRTF,4258,9116,75,286435,286510,277319,277394,277319
SRTF,4839,9117,26,36342,36368,27225,27251,27225
SRTF,6399,9118,71,257813,257884,248695,248766,248695
SRTF,7066,9118,79,318609,318688,309491,309570,309491
SRTF,3214,9120,95,460370,460465,451250,451345,451250
SRTF,7399,9120,44,98882,98926,89762,89806,89762
SRTF,5185,9121,47,113152,113199,104031,104078,104031
SRTF,2636,9122,38,74688,74726,65566,65604,65566
SRTF,1296,9126,13,9351,9364,225,238,225
SRTF,7502,9126,52,140983,141035,131857,131909,131857
SRTF,2641,9127,87,388265,388352,379138,379225,379138
SRTF,1596,9127,47,113199,113246,104072,104119,104072
SRTF,2254,9127,26,36368,36394,27241,27267,27241
SRTF,1360,9130,12,9161,9173,31,43,31
SRTF,1238,9130,50,129214,129264,120084,120134,120084
SRTF,5726,9130,13,9364,9377,234,247,234
SRTF,4180,9131,56,162384,162440,153253,153309,153253
SRTF,3259,9131,42,90309,90351,81178,81220,81178
SRTF,1693,9131,30,47339,47369,38208,38238,38208
SRTF,7358,9133,15,12610,12625,3477,3492,3477
SRTF,4231,9133,30,47369,47399,38236,38266,38236
SRTF,3062,9134,54,152350,152404,143216,143270,143216
SRTF,3438,9135,15,12625,12640,3490,3505,3490
SRTF,4239,9135,82,343036,343118,333901,333983,333901
SRTF,1864,9135,50,129264,129314,120129,120179,120129
SRTF,2468,9135,83,352238,352321,343103,343186,343103
SRTF,4217,9136,38,74726,74764,65590,65628,65590
SRTF,7202,9137,3,9137,9140,0,3,0
SRTF,3935,9137,69,245056,245125,235919,235988,235919
